     xj
xi         1      2      3      4      5      6      7      8      9     10     11     12     13     14     15     16     17     18     19     20     21     22     23     24     25     26     27     28     29     30     31     32     33     34     35     36     37     38     39     40     41     42     43     44     45     46     47     48     49     50     51     52     53     54     55     56     57     58     59     60     61     62     63     64     65     66     67     68     69     70     71     72     73     74     75     76     77     78     79     80     81     82     83     84     85     86     87     88     89     90     91     92     93     94     95     96     97     98     99    100
0, 0, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 13300, 16897, 22306, 28350, 29427, 19833, 12160, 7869, 5330, 
3877, 3190, 2248, 1464, 1048, 861, 626, 440, 374, 294, 222, 148, 
146, 119, 90, 79, 68, 48, 47, 31, 27, 31, 25, 19, 14, 14, 6, 
6, 0, 6, 6, 8, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 8229, 9792, 13093, 17029, 20719, 21331, 13882, 9347, 6231, 
4586, 3906, 2821, 1866, 1416, 1109, 838, 591, 438, 361, 301, 
225, 177, 153, 145, 100, 84, 56, 53, 24, 49, 37, 40, 26, 21, 
14, 11, 14, 6, 6, 0, 6, 11, 7, 0, 0, 0, 6, 6, 0, 0, 0, 0, 0, 
6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 4935, 5889, 7429, 9776, 12193, 14932, 13950, 9479, 
6698, 4802, 4228, 2985, 2098, 1562, 1250, 918, 673, 525, 422, 
320, 266, 218, 173, 125, 123, 98, 67, 62, 43, 64, 44, 37, 37, 
21, 24, 23, 7, 6, 7, 20, 11, 9, 7, 0, 6, 0, 6, 10, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 3311, 3871, 4663, 5934, 7534, 9584, 10458, 
9712, 6994, 5122, 4561, 3108, 2202, 1642, 1420, 999, 707, 595, 
459, 340, 270, 241, 180, 177, 158, 115, 90, 69, 69, 61, 49, 55, 
36, 38, 24, 16, 19, 9, 8, 10, 16, 6, 15, 0, 0, 10, 0, 9, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 2387, 2596, 3126, 3956, 4870, 6517, 7087, 
7554, 6865, 5290, 4784, 3265, 2481, 1805, 1603, 1100, 834, 672, 
527, 381, 385, 286, 239, 236, 177, 127, 90, 78, 64, 83, 68, 58, 
50, 36, 31, 29, 18, 20, 14, 20, 26, 14, 10, 0, 0, 0, 7, 7, 0, 
0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 1777, 1995, 2373, 2778, 3484, 4630, 
5013, 5470, 5813, 5505, 5184, 3662, 2625, 1949, 1641, 1259, 957, 
731, 592, 414, 394, 316, 233, 251, 236, 152, 114, 116, 82, 98, 
81, 75, 56, 34, 40, 31, 18, 16, 14, 19, 29, 21, 21, 6, 7, 6, 
6, 9, 0, 0, 6, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1571, 1825, 2066, 2417, 2831, 
3672, 4306, 4768, 5185, 5617, 6242, 4577, 3377, 2622, 2151, 1603, 
1297, 1030, 771, 626, 518, 402, 344, 318, 281, 238, 161, 133, 
117, 125, 102, 99, 69, 60, 69, 46, 33, 19, 16, 24, 44, 26, 22, 
6, 14, 6, 16, 18, 6, 0, 0, 0, 6, 10, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1140, 1288, 
1442, 1667, 2129, 2464, 2827, 3218, 3623, 4034, 5135, 4533, 3456, 
2740, 2297, 1820, 1372, 1072, 881, 676, 542, 466, 374, 358, 291, 
250, 159, 128, 135, 169, 105, 120, 97, 64, 54, 46, 42, 30, 23, 
43, 39, 30, 26, 9, 6, 6, 21, 14, 6, 0, 6, 0, 6, 21, 6, 0, 0, 
6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 833, 953, 1081, 1260, 1460, 1826, 2039, 2243, 2552, 2820, 
3709, 3714, 3393, 2694, 2452, 1795, 1377, 1089, 933, 706, 614, 
475, 364, 402, 312, 264, 200, 135, 149, 137, 134, 142, 103, 76, 
61, 72, 47, 25, 24, 46, 40, 22, 30, 10, 7, 7, 12, 28, 6, 6, 6, 
0, 6, 9, 0, 0, 6, 14, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 708, 845, 890, 1006, 1186, 1352, 1532, 
1626, 1871, 2131, 2861, 3097, 3070, 2953, 2503, 1894, 1600, 1249, 
967, 810, 644, 565, 454, 413, 341, 280, 197, 186, 169, 181, 146, 
145, 127, 85, 70, 75, 50, 28, 20, 53, 46, 37, 32, 11, 6, 6, 22, 
22, 0, 6, 6, 6, 6, 24, 0, 6, 0, 0, 6, 0, 0, 0, 0, 6, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 593, 635, 742, 901, 1020, 
1143, 1263, 1417, 1547, 1724, 2291, 2564, 2725, 2678, 2769, 2216, 
1733, 1462, 1142, 910, 814, 703, 522, 502, 444, 340, 242, 211, 
190, 204, 181, 157, 132, 130, 85, 75, 54, 30, 34, 53, 66, 43, 
32, 11, 13, 8, 26, 27, 6, 8, 6, 6, 6, 32, 0, 0, 0, 16, 6, 0, 
0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 490, 
541, 607, 721, 763, 898, 916, 985, 1075, 1274, 1739, 1931, 1994, 
2078, 2334, 2130, 1680, 1436, 1167, 961, 801, 700, 575, 546, 
449, 336, 267, 231, 225, 191, 188, 186, 146, 103, 108, 84, 49, 
35, 31, 53, 72, 57, 38, 14, 15, 10, 21, 29, 9, 6, 7, 0, 0, 34, 
7, 6, 6, 6, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 360, 444, 500, 548, 637, 756, 742, 771, 877, 914, 
1333, 1459, 1547, 1704, 1862, 1905, 1768, 1487, 1180, 1036, 840, 
729, 641, 552, 509, 352, 283, 244, 204, 252, 208, 226, 168, 125, 
107, 91, 57, 37, 40, 65, 74, 55, 46, 15, 11, 13, 35, 43, 9, 12, 
6, 6, 6, 31, 0, 6, 0, 10, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 319, 349, 399, 466, 528, 642, 686, 
639, 698, 733, 1034, 1172, 1190, 1286, 1512, 1528, 1611, 1509, 
1246, 979, 904, 730, 598, 605, 548, 394, 292, 256, 260, 255, 
193, 202, 191, 144, 96, 103, 75, 36, 49, 65, 88, 54, 57, 21, 
14, 15, 41, 51, 9, 8, 10, 7, 6, 39, 11, 6, 6, 11, 9, 0, 0, 0, 
0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 284, 285, 
329, 408, 429, 463, 508, 560, 541, 570, 830, 888, 990, 1104, 
1251, 1273, 1283, 1317, 1222, 991, 858, 796, 627, 636, 566, 449, 
301, 277, 247, 297, 213, 236, 199, 151, 113, 101, 74, 51, 54, 
82, 86, 58, 51, 18, 12, 19, 44, 42, 8, 6, 8, 10, 7, 49, 11, 6, 
6, 12, 6, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 230, 267, 279, 311, 379, 424, 427, 416, 457, 479, 716, 
749, 733, 841, 968, 1039, 1040, 1144, 1090, 983, 901, 746, 687, 
641, 606, 483, 300, 279, 287, 263, 225, 226, 191, 159, 129, 142, 
76, 59, 51, 84, 80, 68, 52, 13, 7, 24, 50, 67, 11, 14, 10, 6, 
9, 46, 6, 0, 6, 13, 8, 0, 6, 0, 6, 12, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 196, 222, 250, 287, 340, 356, 371, 411, 
395, 461, 595, 607, 662, 668, 818, 893, 862, 951, 958, 915, 900, 
816, 679, 674, 590, 448, 377, 302, 271, 311, 292, 246, 202, 180, 
144, 120, 83, 69, 64, 78, 74, 74, 55, 14, 27, 15, 38, 47, 10, 
9, 6, 11, 6, 31, 12, 6, 6, 20, 6, 0, 6, 0, 6, 7, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 176, 213, 295, 287, 318, 
323, 336, 341, 341, 502, 496, 527, 592, 667, 764, 766, 818, 838, 
880, 829, 824, 704, 687, 643, 470, 335, 290, 291, 326, 293, 251, 
241, 181, 170, 127, 93, 68, 62, 95, 95, 69, 62, 16, 24, 19, 50, 
56, 14, 14, 9, 10, 11, 55, 12, 8, 0, 25, 10, 0, 0, 0, 6, 16, 
0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 153, 196, 199, 
229, 257, 264, 308, 287, 330, 466, 465, 412, 503, 582, 585, 579, 
681, 661, 700, 732, 618, 682, 688, 623, 455, 370, 331, 295, 350, 
284, 294, 238, 175, 176, 155, 101, 69, 62, 119, 108, 68, 73, 
25, 25, 19, 60, 68, 16, 10, 13, 12, 13, 48, 15, 6, 7, 25, 9, 
6, 0, 0, 6, 19, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
136, 176, 185, 219, 248, 264, 295, 262, 288, 310, 401, 443, 438, 
451, 521, 578, 648, 660, 667, 722, 732, 747, 695, 811, 713, 561, 
422, 374, 365, 375, 372, 375, 293, 210, 204, 194, 146, 72, 65, 
128, 165, 106, 96, 28, 32, 28, 62, 93, 16, 17, 10, 9, 9, 50, 
12, 15, 8, 28, 11, 8, 0, 7, 6, 16, 0, 0, 6, 0, 0, 0, 0, 0, 7, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 122, 168, 178, 209, 218, 278, 247, 275, 267, 
306, 384, 371, 405, 430, 477, 491, 538, 571, 620, 608, 634, 689, 
635, 774, 767, 638, 450, 415, 384, 456, 364, 386, 363, 245, 238, 
191, 131, 90, 75, 145, 153, 114, 108, 26, 25, 31, 81, 102, 23, 
17, 22, 11, 13, 67, 14, 13, 8, 37, 22, 0, 6, 6, 7, 28, 6, 0, 
0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 143, 143, 150, 180, 
208, 219, 233, 237, 225, 285, 285, 289, 308, 418, 369, 418, 470, 
416, 497, 493, 465, 505, 627, 634, 567, 360, 373, 395, 403, 368, 
390, 320, 272, 212, 200, 124, 92, 80, 131, 162, 123, 123, 27, 
27, 22, 72, 88, 19, 22, 18, 14, 17, 84, 17, 13, 8, 34, 17, 9, 
6, 0, 8, 25, 0, 0, 0, 6, 6, 0, 0, 6, 9, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 
113, 115, 120, 113, 152, 141, 180, 172, 170, 219, 238, 203, 238, 
233, 276, 309, 274, 300, 357, 404, 374, 384, 443, 470, 482, 321, 
303, 305, 345, 284, 314, 280, 203, 189, 166, 108, 89, 81, 120, 
170, 106, 88, 26, 23, 29, 62, 73, 21, 17, 19, 12, 14, 72, 20, 
7, 8, 30, 19, 6, 0, 6, 12, 15, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 82, 72, 80, 112, 128, 150, 135, 133, 127, 159, 
186, 216, 206, 207, 234, 259, 262, 286, 246, 267, 312, 339, 342, 
371, 409, 379, 348, 327, 320, 335, 268, 332, 314, 201, 188, 174, 
133, 76, 89, 120, 163, 122, 99, 25, 25, 31, 54, 99, 17, 24, 12, 
16, 12, 76, 16, 14, 8, 32, 19, 0, 0, 7, 6, 19, 0, 0, 0, 7, 0, 
0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 86, 108, 120, 103, 147, 133, 
154, 146, 138, 173, 193, 204, 217, 242, 232, 227, 244, 284, 264, 
294, 296, 324, 407, 413, 398, 360, 315, 292, 370, 334, 355, 288, 
251, 216, 216, 144, 75, 90, 146, 158, 132, 105, 28, 50, 28, 87, 
121, 19, 12, 17, 12, 10, 96, 18, 13, 9, 38, 22, 9, 8, 0, 6, 23, 
6, 0, 6, 0, 0, 0, 0, 0, 7, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 99, 89, 120, 
116, 146, 167, 161, 152, 173, 241, 214, 240, 233, 266, 225, 273, 
294, 298, 326, 316, 342, 378, 425, 477, 458, 368, 362, 365, 455, 
377, 496, 407, 299, 271, 228, 181, 111, 125, 217, 224, 155, 171, 
41, 45, 45, 91, 148, 47, 21, 15, 18, 19, 119, 19, 22, 19, 49, 
24, 8, 6, 9, 10, 26, 0, 6, 0, 10, 6, 0, 0, 6, 10, 6, 0, 6, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 83, 76, 102, 91, 105, 136, 147, 139, 111, 129, 189, 172, 
202, 172, 225, 241, 230, 272, 242, 252, 295, 298, 307, 361, 392, 
374, 294, 322, 325, 439, 448, 431, 369, 293, 313, 284, 182, 129, 
109, 194, 239, 147, 169, 50, 39, 52, 93, 142, 37, 39, 13, 17, 
18, 125, 23, 20, 17, 42, 26, 12, 6, 6, 14, 51, 0, 6, 6, 0, 0, 
0, 0, 0, 15, 6, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 102, 97, 98, 132, 130, 129, 
134, 139, 181, 177, 214, 201, 236, 243, 225, 279, 259, 258, 297, 
282, 283, 309, 391, 377, 422, 329, 354, 375, 475, 491, 490, 455, 
404, 350, 342, 252, 174, 148, 262, 299, 206, 208, 64, 48, 59, 
136, 198, 40, 39, 31, 30, 28, 163, 24, 25, 19, 54, 44, 13, 10, 
12, 27, 50, 0, 9, 0, 9, 6, 0, 0, 9, 22, 0, 6, 6, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 
86, 85, 112, 124, 116, 111, 124, 147, 141, 187, 195, 179, 201, 
222, 216, 214, 209, 267, 227, 260, 252, 286, 309, 338, 322, 291, 
264, 315, 370, 402, 491, 421, 367, 343, 343, 221, 156, 143, 240, 
306, 222, 207, 67, 57, 49, 149, 206, 38, 45, 33, 34, 25, 139, 
32, 29, 27, 64, 39, 13, 12, 12, 21, 56, 6, 0, 0, 11, 6, 0, 6, 
0, 18, 7, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 57, 80, 78, 82, 110, 96, 68, 120, 
105, 158, 163, 143, 170, 171, 184, 168, 174, 175, 188, 186, 193, 
233, 252, 267, 274, 262, 233, 249, 327, 320, 391, 381, 324, 314, 
322, 232, 125, 140, 243, 299, 232, 196, 71, 47, 62, 143, 177, 
42, 39, 34, 29, 31, 173, 32, 32, 27, 60, 35, 6, 7, 10, 12, 51, 
0, 8, 0, 7, 10, 6, 0, 6, 27, 7, 7, 6, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 65, 64, 46, 
66, 105, 92, 94, 92, 93, 130, 121, 136, 156, 149, 171, 157, 157, 
142, 168, 203, 177, 148, 227, 217, 254, 192, 205, 200, 288, 287, 
378, 326, 323, 297, 291, 228, 149, 150, 256, 310, 252, 199, 60, 
64, 56, 131, 187, 39, 37, 31, 30, 28, 208, 37, 31, 23, 59, 31, 
6, 13, 7, 18, 67, 6, 0, 10, 13, 6, 0, 6, 6, 26, 7, 7, 0, 0, 0, 
0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 44, 46, 50, 60, 72, 80, 89, 89, 85, 73, 124, 129, 125, 116, 
128, 162, 141, 141, 154, 153, 175, 182, 141, 187, 188, 205, 185, 
138, 203, 245, 263, 346, 318, 286, 295, 301, 215, 165, 164, 235, 
294, 224, 242, 73, 75, 59, 133, 222, 67, 44, 32, 37, 25, 166, 
41, 29, 31, 72, 36, 9, 11, 12, 18, 72, 6, 7, 11, 15, 6, 8, 6, 
0, 34, 6, 6, 6, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 33, 46, 56, 51, 66, 55, 55, 65, 
69, 83, 97, 78, 113, 105, 122, 100, 112, 135, 119, 125, 142, 
128, 143, 168, 155, 117, 121, 137, 183, 183, 261, 206, 239, 187, 
228, 196, 121, 122, 204, 262, 221, 156, 63, 59, 43, 119, 173, 
42, 29, 27, 34, 30, 166, 42, 29, 24, 72, 37, 9, 13, 8, 18, 60, 
9, 0, 6, 13, 7, 0, 6, 0, 19, 11, 7, 6, 0, 0, 0, 0, 0, 0, 6, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 32, 40, 36, 
33, 43, 39, 51, 34, 45, 55, 60, 60, 67, 75, 69, 91, 73, 76, 76, 
99, 76, 84, 93, 103, 99, 82, 82, 91, 123, 103, 158, 173, 148, 
137, 143, 123, 92, 85, 161, 180, 152, 129, 45, 33, 34, 109, 149, 
19, 28, 13, 24, 16, 137, 24, 17, 28, 53, 27, 10, 10, 10, 9, 34, 
6, 0, 0, 10, 7, 0, 0, 0, 17, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 29, 20, 31, 
23, 41, 43, 39, 43, 22, 58, 61, 66, 57, 60, 58, 64, 63, 80, 61, 
75, 73, 70, 96, 92, 77, 70, 98, 77, 121, 122, 143, 155, 122, 
153, 155, 116, 97, 81, 153, 158, 146, 154, 40, 34, 44, 86, 154, 
29, 23, 16, 24, 12, 108, 27, 19, 16, 58, 26, 6, 11, 9, 12, 46, 
6, 6, 6, 7, 6, 0, 0, 0, 13, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 49, 52, 51, 
58, 63, 64, 76, 70, 87, 93, 103, 83, 108, 121, 137, 125, 134, 
119, 123, 124, 153, 135, 170, 168, 153, 136, 154, 160, 185, 189, 
256, 238, 234, 231, 241, 214, 136, 153, 237, 359, 273, 259, 74, 
79, 84, 192, 262, 56, 57, 51, 44, 36, 223, 53, 35, 30, 120, 55, 
16, 11, 17, 24, 92, 8, 9, 0, 25, 14, 8, 9, 8, 44, 6, 16, 10, 
6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 50, 56, 64, 71, 75, 88, 97, 97, 87, 97, 109, 106, 119, 
145, 161, 140, 174, 153, 132, 173, 173, 174, 160, 215, 216, 186, 
150, 145, 180, 231, 209, 325, 293, 304, 281, 315, 259, 191, 180, 
319, 458, 373, 385, 128, 128, 99, 282, 440, 94, 76, 68, 63, 51, 
362, 79, 52, 42, 159, 82, 21, 25, 36, 51, 136, 11, 15, 13, 21, 
13, 13, 6, 8, 58, 18, 16, 12, 10, 0, 0, 6, 6, 0, 8, 0, 9, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 32, 43, 55, 69, 
63, 63, 76, 68, 63, 74, 125, 99, 110, 119, 118, 128, 121, 120, 
115, 130, 118, 135, 132, 157, 175, 131, 138, 126, 175, 184, 238, 
250, 219, 225, 256, 197, 141, 169, 297, 352, 349, 377, 101, 117, 
76, 265, 377, 78, 78, 63, 65, 49, 337, 73, 55, 48, 111, 78, 26, 
20, 28, 40, 145, 14, 11, 20, 21, 17, 9, 6, 10, 51, 28, 13, 17, 
7, 6, 6, 0, 0, 0, 11, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 54, 31, 49, 51, 42, 56, 66, 66, 73, 65, 71, 87, 90, 
88, 96, 102, 101, 115, 121, 102, 120, 121, 128, 152, 174, 154, 
131, 119, 131, 162, 183, 194, 213, 180, 207, 210, 151, 137, 151, 
247, 370, 308, 351, 108, 117, 94, 258, 396, 89, 77, 75, 74, 61, 
396, 77, 69, 55, 182, 92, 30, 26, 25, 43, 158, 13, 10, 11, 28, 
22, 15, 9, 10, 63, 21, 13, 18, 8, 0, 6, 0, 0, 0, 9, 0, 7, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 16, 20, 21, 18, 
23, 20, 18, 31, 14, 33, 24, 28, 31, 35, 37, 28, 41, 31, 32, 42, 
36, 43, 49, 49, 52, 40, 34, 35, 52, 65, 66, 71, 63, 68, 64, 57, 
42, 39, 90, 98, 124, 115, 43, 35, 38, 97, 119, 42, 31, 23, 18, 
19, 163, 32, 26, 25, 61, 27, 7, 10, 10, 13, 62, 7, 6, 6, 7, 12, 
6, 6, 0, 22, 10, 6, 7, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 12, 8, 13, 21, 18, 17, 
18, 14, 28, 30, 26, 30, 31, 22, 47, 33, 49, 38, 35, 27, 53, 45, 
48, 40, 32, 31, 27, 49, 51, 66, 79, 56, 61, 62, 56, 34, 38, 71, 
116, 85, 92, 28, 37, 29, 101, 156, 27, 37, 28, 25, 21, 167, 28, 
21, 16, 66, 32, 12, 15, 11, 19, 57, 0, 0, 0, 13, 8, 0, 0, 0, 
23, 10, 6, 7, 0, 0, 0, 0, 6, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 11, 12, 17, 17, 19, 14, 27, 14, 
28, 20, 20, 33, 22, 33, 29, 42, 47, 43, 38, 37, 49, 40, 45, 34, 
29, 31, 41, 41, 41, 52, 67, 65, 59, 72, 47, 41, 42, 65, 111, 
114, 105, 31, 36, 28, 93, 144, 26, 26, 17, 20, 26, 155, 35, 17, 
19, 64, 30, 9, 6, 17, 15, 43, 9, 0, 0, 13, 6, 6, 0, 6, 25, 9, 
6, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 26, 26, 41, 50, 48, 53, 46, 40, 37, 49, 64, 
67, 66, 80, 82, 92, 69, 78, 102, 100, 79, 97, 76, 107, 101, 100, 
96, 95, 98, 165, 129, 174, 143, 149, 141, 160, 135, 86, 98, 199, 
259, 231, 309, 100, 90, 94, 249, 404, 71, 68, 45, 58, 66, 377, 
78, 73, 54, 164, 92, 23, 31, 27, 71, 159, 15, 19, 14, 30, 20, 
19, 19, 11, 81, 27, 19, 9, 12, 0, 0, 6, 6, 0, 13, 6, 6, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 50, 59, 60, 68, 76, 
71, 67, 71, 79, 95, 121, 104, 123, 115, 119, 144, 132, 130, 156, 
139, 164, 140, 147, 205, 179, 133, 123, 142, 194, 228, 243, 241, 
233, 229, 232, 174, 156, 122, 285, 380, 347, 399, 132, 149, 133, 
412, 685, 143, 148, 108, 109, 105, 745, 132, 117, 93, 340, 187, 
