     xj
xi         1      2      3      4      5      6      7      8      9     10     11     12     13     14     15     16     17     18     19     20     21     22     23     24     25     26     27     28     29     30     31     32     33     34     35     36     37     38     39     40     41     42     43     44     45     46     47     48     49     50     51     52     53     54     55     56     57     58     59     60     61     62     63     64     65     66     67     68     69     70     71     72     73     74     75     76     77     78     79     80     81     82     83     84     85     86     87     88     89     90     91     92     93     94     95     96     97     98     99    100
`85.76287%` = 0.180913287972899, `85.80248%` = 0.181303460715616, 
`85.84203%` = 0.181722045063293, `85.88152%` = 0.182136719622605, 
`85.92096%` = 0.182553386495221, `85.96035%` = 0.182965075435216, 
`85.99968%` = 0.183389878539539, `86.03896%` = 0.183811018776768, 
`86.07818%` = 0.184252936162088, `86.11735%` = 0.184649442461961, 
`86.15647%` = 0.185069709755032, `86.19553%` = 0.185509902651442, 
`86.23455%` = 0.185932943470831, `86.27350%` = 0.186370170964608, 
`86.31241%` = 0.186807637392919, `86.35126%` = 0.187226948639562, 
`86.39006%` = 0.187639561364704, `86.42881%` = 0.188096879484539, 
`86.46751%` = 0.188532127598905, `86.50615%` = 0.188979047645913, 
`86.54475%` = 0.189424788754515, `86.58329%` = 0.189869289814232, 
`86.62178%` = 0.190309747804539, `86.66022%` = 0.190754842366319, 
`86.69861%` = 0.19120827263769, `86.73694%` = 0.191678509911443, 
`86.77523%` = 0.192119421725711, `86.81346%` = 0.19256518516048, 
`86.85165%` = 0.193021094620727, `86.88978%` = 0.193466972142109, 
`86.92787%` = 0.19393483798738, `86.96590%` = 0.194409351685237, 
`87.00389%` = 0.194898828586272, `87.04182%` = 0.195372011910001, 
`87.07971%` = 0.195829814652565, `87.11754%` = 0.196294504912013, 
`87.15533%` = 0.196779353012858, `87.19307%` = 0.197238536695345, 
`87.23076%` = 0.19770297427318, `87.26840%` = 0.198176873606989, 
`87.30599%` = 0.19865430789483, `87.34353%` = 0.199119501576579, 
`87.38103%` = 0.199611598369013, `87.41847%` = 0.200090020658242, 
`87.45587%` = 0.200591861077356, `87.49322%` = 0.20105951175416, 
`87.53052%` = 0.201569089122431, `87.56778%` = 0.20207033956644, 
`87.60499%` = 0.202568504430684, `87.64215%` = 0.2030446585272, 
`87.67926%` = 0.203561632883303, `87.71632%` = 0.204054719396101, 
`87.75334%` = 0.204545688292865, `87.79032%` = 0.205060417334632, 
`87.82724%` = 0.205571349817571, `87.86412%` = 0.206076814357527, 
`87.90095%` = 0.206600407954019, `87.93774%` = 0.207125157428017, 
`87.97448%` = 0.207636538626801, `88.01117%` = 0.208153749842895, 
`88.04782%` = 0.20867759307026, `88.08442%` = 0.209211280037063, 
`88.12098%` = 0.209710026971761, `88.15749%` = 0.210244629144265, 
`88.19396%` = 0.210753920053081, `88.23038%` = 0.211285979300744, 
`88.26676%` = 0.211778679604115, `88.30309%` = 0.21232706647038, 
`88.33938%` = 0.212861570163242, `88.37562%` = 0.213414230481958, 
`88.41181%` = 0.213997788940182, `88.44797%` = 0.214562885800847, 
`88.48408%` = 0.215108302220292, `88.52014%` = 0.215660949282009, 
`88.55616%` = 0.216205117680382, `88.59214%` = 0.216757446943838, 
`88.62807%` = 0.217326652985314, `88.66396%` = 0.217905925264881, 
`88.69980%` = 0.21849930294944, `88.73561%` = 0.219071355365005, 
`88.77137%` = 0.219666720630005, `88.80708%` = 0.220263655962813, 
`88.84275%` = 0.220839200144336, `88.87838%` = 0.221414824621332, 
`88.91397%` = 0.221977284468165, `88.94951%` = 0.222570810808273, 
`88.98502%` = 0.223144325040332, `89.02048%` = 0.223746161452112, 
`89.05589%` = 0.224395739493008, `89.09127%` = 0.225030591169914, 
`89.12660%` = 0.225641480558014, `89.16189%` = 0.226236823133027, 
`89.19714%` = 0.226815395965022, `89.23235%` = 0.227417397750872, 
`89.26751%` = 0.227990037092496, `89.30264%` = 0.228583979156246, 
`89.33772%` = 0.229142149196618, `89.37276%` = 0.229766170217961, 
`89.40776%` = 0.230383354146605, `89.44272%` = 0.230966970769953, 
`89.47764%` = 0.231593754468223, `89.51251%` = 0.232196620693041, 
`89.54735%` = 0.232815466581557, `89.58215%` = 0.233448076168078, 
`89.61690%` = 0.234116054731978, `89.65162%` = 0.234723449903917, 
`89.68629%` = 0.235394923651012, `89.72093%` = 0.236037740830653, 
`89.75552%` = 0.236706128650186, `89.79008%` = 0.237324727407641, 
`89.82459%` = 0.237964985415299, `89.85907%` = 0.238625170783942, 
`89.89350%` = 0.239299904142229, `89.92790%` = 0.239952317859407, 
`89.96225%` = 0.240593634553965, `89.99657%` = 0.241275424395034, 
`90.03085%` = 0.241940513999924, `90.06509%` = 0.242629583236321, 
`90.09929%` = 0.243318455223085, `90.13345%` = 0.243979369016617, 
`90.16757%` = 0.244679807032744, `90.20165%` = 0.245350372037094, 
`90.23570%` = 0.2460457627801, `90.26970%` = 0.246760723456121, 
`90.30367%` = 0.24748296096372, `90.33760%` = 0.248161418699877, 
`90.37149%` = 0.248823517516022, `90.40535%` = 0.249529917147387, 
`90.43916%` = 0.250224731071489, `90.47294%` = 0.250924679626837, 
`90.50668%` = 0.251633353190136, `90.54038%` = 0.252377093929972, 
`90.57405%` = 0.253079640556286, `90.60767%` = 0.253819170258593, 
`90.64126%` = 0.254528484742582, `90.67481%` = 0.255290333778526, 
`90.70833%` = 0.256041490779597, `90.74181%` = 0.256803213675239, 
`90.77525%` = 0.257601716177724, `90.80865%` = 0.258241757881119, 
`90.84202%` = 0.258858488659385, `90.87535%` = 0.259488677913887, 
`90.90864%` = 0.260077459083941, `90.94190%` = 0.260693792527822, 
`90.97512%` = 0.26125886035792, `91.00831%` = 0.26191929976388, 
`91.04145%` = 0.262514046986953, `91.07457%` = 0.263152343543858, 
`91.10764%` = 0.263800625904813, `91.14068%` = 0.264426972836073, 
`91.17369%` = 0.265038977884819, `91.20665%` = 0.265653970087419, 
`91.23959%` = 0.266302564371414, `91.27248%` = 0.266944820703598, 
`91.30534%` = 0.267608041384282, `91.33817%` = 0.268273504289509, 
`91.37096%` = 0.268932526312106, `91.40372%` = 0.269588871282505, 
`91.43644%` = 0.270245628515004, `91.46912%` = 0.270910937605993, 
`91.50177%` = 0.27157960675522, `91.53439%` = 0.272297889502304, 
`91.56697%` = 0.272971519709357, `91.59951%` = 0.27362383713803, 
`91.63202%` = 0.274300603221368, `91.66450%` = 0.275026039095841, 
`91.69694%` = 0.275768684023913, `91.72935%` = 0.276542363754527, 
`91.76172%` = 0.277253485961761, `91.79406%` = 0.277953658955428, 
`91.82637%` = 0.278661461676611, `91.85864%` = 0.279388819330186, 
`91.89087%` = 0.280117594250872, `91.92308%` = 0.280841038719601, 
`91.95525%` = 0.281582895944582, `91.98738%` = 0.282347401666286, 
`92.01948%` = 0.283284910092944, `92.05155%` = 0.284237898042815, 
`92.08359%` = 0.285169029616801, `92.11559%` = 0.286098301465315, 
`92.14755%` = 0.287072901267898, `92.17949%` = 0.288086522099773, 
`92.21139%` = 0.289055100059, `92.24326%` = 0.290087192661706, 
`92.27510%` = 0.291062105584573, `92.30690%` = 0.292002692718462, 
`92.33867%` = 0.293023103700637, `92.37040%` = 0.29403574058557, 
`92.40211%` = 0.295048431179475, `92.43378%` = 0.296060201819355, 
`92.46542%` = 0.29706639663079, `92.49703%` = 0.298117937670225, 
`92.52860%` = 0.299154091150277, `92.56014%` = 0.300183728282773, 
`92.59165%` = 0.301210099995083, `92.62313%` = 0.302306002540841, 
`92.65458%` = 0.303392571465105, `92.68599%` = 0.30451665108984, 
`92.71737%` = 0.305582669356213, `92.74872%` = 0.306733527468674, 
`92.78004%` = 0.30788072695094, `92.81133%` = 0.308952900597715, 
`92.84258%` = 0.310041874725958, `92.87380%` = 0.311131477624835, 
`92.90500%` = 0.312228808475028, `92.93616%` = 0.313280186429434, 
`92.96729%` = 0.314130303573447, `92.99838%` = 0.314923806252194, 
`93.02945%` = 0.315731368694381, `93.06049%` = 0.316637335271045, 
`93.09149%` = 0.317467260248171, `93.12246%` = 0.31830042124458, 
`93.15341%` = 0.319176825708315, `93.18432%` = 0.320050791041906, 
`93.21520%` = 0.320913376178138, `93.24605%` = 0.321803808221401, 
`93.27687%` = 0.322668030843347, `93.30766%` = 0.323511689560857, 
`93.33842%` = 0.324404569940297, `93.36915%` = 0.325294625174481, 
`93.39985%` = 0.326202929085761, `93.43052%` = 0.327076772601589, 
`93.46115%` = 0.327955524359335, `93.49176%` = 0.328830471060412, 
`93.52234%` = 0.329749302281302, `93.55289%` = 0.33072795943109, 
`93.58340%` = 0.331627714454871, `93.61389%` = 0.332525389335671, 
`93.64435%` = 0.333425010016889, `93.67478%` = 0.334329572820004, 
`93.70518%` = 0.335262775686404, `93.73555%` = 0.336026725961725, 
`93.76589%` = 0.336789281338141, `93.79620%` = 0.337538010494208, 
`93.82648%` = 0.338323305799503, `93.85673%` = 0.339134281956962, 
`93.88696%` = 0.339932189706292, `93.91715%` = 0.340771563094591, 
`93.94731%` = 0.3416132060385, `93.97745%` = 0.342432136986352, 
`94.00756%` = 0.3432528843261, `94.03763%` = 0.344044785377066, 
`94.06768%` = 0.344907955121767, `94.09770%` = 0.345728515106197, 
`94.12769%` = 0.346581514417748, `94.15766%` = 0.347449303683422, 
`94.18759%` = 0.34826257827963, `94.21750%` = 0.349092833524971, 
`94.24737%` = 0.349920850005801, `94.27722%` = 0.350771730278089, 
`94.30704%` = 0.351609903276536, `94.33683%` = 0.352450603911539, 
`94.36660%` = 0.353415232674976, `94.39633%` = 0.354422489710887, 
`94.42604%` = 0.35542265015929, `94.45572%` = 0.356432333582746, 
`94.48537%` = 0.357411142670287, `94.51500%` = 0.35842000428286, 
`94.54459%` = 0.359429244763304, `94.57416%` = 0.360408103455035, 
`94.60370%` = 0.361402944903727, `94.63321%` = 0.362442597865775, 
`94.66270%` = 0.363478943189258, `94.69216%` = 0.364554802483315, 
`94.72159%` = 0.365659233199934, `94.75099%` = 0.36674614577676, 
`94.78037%` = 0.367822684361127, `94.80971%` = 0.368963238904909, 
`94.83904%` = 0.370075607699344, `94.86833%` = 0.371108177201536, 
`94.89760%` = 0.372190687447947, `94.92684%` = 0.373270794805461, 
`94.95605%` = 0.374307873125939, `94.98523%` = 0.375319543056587, 
`95.01439%` = 0.376318007068295, `95.04353%` = 0.377361009852619, 
`95.07263%` = 0.378430580170343, `95.10171%` = 0.379455593699351, 
`95.13076%` = 0.380578214130412, `95.15979%` = 0.381689862768358, 
`95.18879%` = 0.382732216037689, `95.21776%` = 0.383853485136806, 
`95.24670%` = 0.384998952118983, `95.27562%` = 0.386068923686561, 
`95.30452%` = 0.387215773512116, `95.33338%` = 0.388386575592488, 
`95.36223%` = 0.389518722287022, `95.39104%` = 0.391160333821922, 
`95.41983%` = 0.393149009537887, `95.44859%` = 0.395133242264229, 
`95.47733%` = 0.397065792305207, `95.50604%` = 0.399033677651352, 
`95.53472%` = 0.401125148639471, `95.56338%` = 0.403069484733389, 
`95.59202%` = 0.405167604253856, `95.62062%` = 0.407230526714557, 
`95.64920%` = 0.409362135143371, `95.67776%` = 0.411509999523503, 
`95.70629%` = 0.413612824186412, `95.73480%` = 0.415904126229495, 
`95.76328%` = 0.418004053815197, `95.79173%` = 0.420101277268529, 
`95.82016%` = 0.420928418232288, `95.84856%` = 0.421687751254414, 
`95.87694%` = 0.422450022867428, `95.90530%` = 0.423208161383058, 
`95.93362%` = 0.424057071647867, `95.96193%` = 0.424868343267036, 
`95.99021%` = 0.425657233511656, `96.01846%` = 0.426491366995019, 
`96.04669%` = 0.427255886930831, `96.07489%` = 0.428038672196994, 
`96.10307%` = 0.428832776728068, `96.13122%` = 0.429647493863038, 
`96.15935%` = 0.430482561434552, `96.18746%` = 0.431544384799976, 
`96.21554%` = 0.432607586389351, `96.24359%` = 0.433700337267321, 
`96.27162%` = 0.434757991003227, `96.29963%` = 0.435734194792498, 
`96.32761%` = 0.436881460169541, `96.35557%` = 0.438046627716188, 
`96.38350%` = 0.439135072429225, `96.41141%` = 0.440243857458861, 
`96.43929%` = 0.4414279608986, `96.46716%` = 0.442589333444887, 
`96.49499%` = 0.443658721679775, `96.52280%` = 0.444586244210568, 
`96.55059%` = 0.445514140552423, `96.57836%` = 0.446402434382553, 
`96.60610%` = 0.44735381512595, `96.63381%` = 0.448283000316094, 
`96.66151%` = 0.449245676300863, `96.68918%` = 0.450191885032139, 
`96.71682%` = 0.45121111125096, `96.74444%` = 0.452163893625289, 
`96.77204%` = 0.453139044128338, `96.79961%` = 0.456210954209562, 
`96.82717%` = 0.459664045009693, `96.85469%` = 0.462929503177973, 
`96.88220%` = 0.466422949160784, `96.90968%` = 0.469778312353144, 
`96.93713%` = 0.473181599106979, `96.96457%` = 0.476815882430823, 
`96.99198%` = 0.480402506559829, `97.01937%` = 0.483975219003321, 
`97.04673%` = 0.487510974846389, `97.07407%` = 0.488578213995034, 
`97.10139%` = 0.489600409880365, `97.12868%` = 0.490722165748694, 
`97.15596%` = 0.491759058561369, `97.18320%` = 0.492852829255978, 
`97.21043%` = 0.493940461228223, `97.23763%` = 0.494993510299137, 
`97.26481%` = 0.496038912334946, `97.29197%` = 0.497233873693011, 
`97.31911%` = 0.497280311342666, `97.34622%` = 0.497280328960149, 
`97.37331%` = 0.497280347918417, `97.40037%` = 0.49728036552337, 
`97.42742%` = 0.497280384069733, `97.45444%` = 0.497280402524307, 
`97.48144%` = 0.497280422164481, `97.50842%` = 0.497280440505926, 
`97.53537%` = 0.499736472855271, `97.56230%` = 0.503258585205635, 
`97.58921%` = 0.506837516132687, `97.61610%` = 0.51062265336388, 
`97.64297%` = 0.514361294065538, `97.66981%` = 0.518326445886, 
`97.69663%` = 0.522217398688396, `97.72343%` = 0.526185090214125, 
`97.75021%` = 0.530790629716054, `97.77696%` = 0.535608930702341, 
`97.80370%` = 0.540379024611142, `97.83041%` = 0.545273328640609, 
`97.85710%` = 0.549860549766512, `97.88377%` = 0.554712568412211, 
`97.91041%` = 0.559014628293907, `97.93704%` = 0.559014652351235, 
`97.96364%` = 0.55901467625721, `97.99022%` = 0.559014700054763, 
`98.01678%` = 0.559014724171947, `98.04332%` = 0.559014747204156, 
`98.06983%` = 0.559014771509562, `98.09633%` = 0.559472580807663, 
`98.12280%` = 0.560051985168765, `98.14925%` = 0.560635918103219, 
`98.17568%` = 0.561232063817535, `98.20209%` = 0.561819536865225, 
`98.22848%` = 0.562441311956061, `98.25485%` = 0.564836166851518, 
`98.28119%` = 0.56810114065771, `98.30752%` = 0.571403310888537, 
`98.33382%` = 0.574658361424337, `98.36010%` = 0.577891320853332, 
`98.38636%` = 0.581421790333852, `98.41260%` = 0.585739726357048, 
`98.43882%` = 0.589867480342238, `98.46502%` = 0.594400652516762, 
`98.49119%` = 0.598794757053806, `98.51735%` = 0.603497973110787, 
`98.54349%` = 0.603971929062589, `98.56960%` = 0.603971959823419, 
`98.59569%` = 0.603971991117848, `98.62177%` = 0.603972021194956, 
`98.64782%` = 0.603972052355724, `98.67385%` = 0.605305587524154, 
`98.69986%` = 0.606948641049379, `98.72585%` = 0.608509587943189, 
`98.75182%` = 0.610098316451229, `98.77777%` = 0.613875399519226, 
`98.80370%` = 0.621221353161727, `98.82961%` = 0.628182773444726, 
`98.85550%` = 0.635317249509465, `98.88137%` = 0.643128968750795, 
`98.90722%` = 0.647167198378836, `98.93305%` = 0.651002293176227, 
`98.95885%` = 0.6550540244888, `98.98464%` = 0.65931783498633, 
`99.01041%` = 0.65946110687207, `99.03615%` = 0.659461148068933, 
`99.06188%` = 0.659461188704633, `99.08759%` = 0.659461230935695, 
`99.11328%` = 0.65946127430918, `99.13894%` = 0.659461317767089, 
`99.16459%` = 0.659461365489145, `99.19022%` = 0.66826288712076, 
`99.21582%` = 0.679939715597348, `99.24141%` = 0.691679868629368, 
`99.26698%` = 0.698103464468942, `99.29253%` = 0.702867958160302, 
`99.31806%` = 0.707339890321916, `99.34356%` = 0.716337602004536, 
`99.36905%` = 0.729054449999296, `99.39452%` = 0.74207138227521, 
`99.41997%` = 0.747164327231708, `99.44540%` = 0.750204134811313, 
`99.47081%` = 0.752836872922167, `99.49621%` = 0.7528369320801, 
`99.52158%` = 0.752836993399029, `99.54693%` = 0.754879074270678, 
`99.57226%` = 0.758590197043161, `99.59758%` = 0.762467540999186, 
`99.62287%` = 0.767091274834188, `99.64815%` = 0.771686870172801, 
`99.67340%` = 0.77516432750887, `99.69864%` = 0.778753881913591, 
`99.72386%` = 0.787642766294908, `99.74906%` = 0.799417036909353, 
`99.77424%` = 0.82615553186283, `99.79940%` = 0.845222161523146, 
`99.82454%` = 0.845222258937206, `99.84966%` = 0.856099410715625, 
`99.87476%` = 0.865962422929246, `99.89985%` = 0.867263956788208, 
`99.92492%` = 0.913450908043925, `99.94996%` = 0.931364423621768, 
`99.97499%` = 0.965396091586513, `100.00000%` = 0.97204866251503
)


q1=c(`17.78279%` = 0.0312113680271424, `21.14743%` = 0.0314632009741934, 
`23.40347%` = 0.031639626474123, `25.14867%` = 0.0322226083810222, 
`26.59148%` = 0.033075878464448, `27.83158%` = 0.0338168016012775, 
`28.92508%` = 0.034498024218804, `29.90698%` = 0.0351232664784386, 
`30.80070%` = 0.0357053283759914, `31.62278%` = 0.0362505225600196, 
`32.38532%` = 0.0367786012810371, `33.09751%` = 0.0372803607478142, 
`33.76648%` = 0.0377572698479908, `34.39791%` = 0.0382188953366984, 
`34.99636%` = 0.0386631687446281, `35.56559%` = 0.0391036385354835, 
`36.10873%` = 0.0395285319734254, `36.62842%` = 0.0399350774963297, 
`37.12688%` = 0.0403330811503907, `37.60603%` = 0.0407187474767737, 
`38.06754%` = 0.0410944302372015, `38.51285%` = 0.0414665395398618, 
`38.94323%` = 0.0418278056524604, `39.35979%` = 0.0421787449609789, 
`39.76354%` = 0.042523880726677, `40.15534%` = 0.0428657671927079, 
`40.53600%` = 0.0432098386708872, `40.90623%` = 0.0435355332903119, 
`41.26668%` = 0.0438666685537104, `41.61791%` = 0.0441951545029478, 
`41.96048%` = 0.0445234604401994, `42.29485%` = 0.0448385544732401, 
`42.62148%` = 0.0451520110761049, `42.94076%` = 0.045458747503328, 
`43.25308%` = 0.0457605098474849, `43.55877%` = 0.0460598617902927, 
`43.85816%` = 0.0463586174210004, `44.15154%` = 0.0466576701918069, 
`44.43919%` = 0.0469507281556592, `44.72136%` = 0.0472449953245439, 
`44.99829%` = 0.0475347306568173, `45.27019%` = 0.0478204733669999, 
`45.53728%` = 0.0481019209757191, `45.79976%` = 0.0483821941269781, 
`46.05779%` = 0.0486576711035112, `46.31157%` = 0.0489288612983284, 
`46.56123%` = 0.0492012746897894, `46.80695%` = 0.0494763914519782, 
`47.04885%` = 0.0497504739916223, `47.28708%` = 0.0500183695568974, 
`47.52176%` = 0.0502818262532213, `47.75302%` = 0.0505446002684725, 
`47.98096%` = 0.050811380525518, `48.20571%` = 0.0510710781590015, 
`48.42735%` = 0.0513294201649111, `48.64599%` = 0.051586848078297, 
`48.86172%` = 0.0518412391220831, `49.07463%` = 0.0520872480568694, 
`49.28480%` = 0.0523423657328304, `49.49232%` = 0.0525973395474544, 
`49.69726%` = 0.0528516314788916, `49.89970%` = 0.0531037213837251, 
`50.09970%` = 0.053350932248422, `50.29734%` = 0.0535933753531417, 
`50.49267%` = 0.0538369772121613, `50.68576%` = 0.0540827006295854, 
`50.87667%` = 0.0543222496821291, `51.06546%` = 0.0545682309775463, 
`51.25217%` = 0.054808789041832, `51.43687%` = 0.0550486696437356, 
`51.61959%` = 0.0552907952343135, `51.80040%` = 0.0555286700761899, 
`51.97933%` = 0.0557692478677664, `52.15644%` = 0.0560040392963917, 
`52.33176%` = 0.0562441375140511, `52.50533%` = 0.0564773819753756, 
`52.67720%` = 0.0567135455407862, `52.84740%` = 0.0569427837003407, 
`53.01598%` = 0.0571701538433899, `53.18296%` = 0.0573986199596978, 
`53.34838%` = 0.0576296609102981, `53.51228%` = 0.0578609847485424, 
`53.67469%` = 0.058090103216371, `53.83563%` = 0.0583215799891806, 
`53.99515%` = 0.0585509252623861, `54.15326%` = 0.0587805037982008, 
`54.31000%` = 0.0590084387266749, `54.46540%` = 0.0592353499780052, 
`54.61947%` = 0.0594600233827959, `54.77226%` = 0.0596865337159098, 
`54.92377%` = 0.0599062478494547, `55.07404%` = 0.0601316158352655, 
`55.22309%` = 0.0603547346461573, `55.37095%` = 0.0605728668441072, 
`55.51763%` = 0.0607927170259221, `55.66315%` = 0.0610165022623154, 
`55.80755%` = 0.0612458471685726, `55.95083%` = 0.0614614832251192, 
`56.09302%` = 0.0616812051650538, `56.23413%` = 0.0619058181973295, 
`56.37419%` = 0.0621305871902212, `56.51322%` = 0.0623503315378127, 
`56.65123%` = 0.0625677000420633, `56.78823%` = 0.0627785230933556, 
`56.92425%` = 0.0629939466740279, `57.05930%` = 0.0632138935849838, 
`57.19340%` = 0.0634269097900003, `57.32657%` = 0.0636458993056287, 
`57.45881%` = 0.063859516603838, `57.59014%` = 0.0640737077160682, 
`57.72059%` = 0.064291527438876, `57.85015%` = 0.0645085661711338, 
`57.97885%` = 0.0647275949541838, `58.10670%` = 0.0649434201698671, 
`58.23371%` = 0.0651568824395487, `58.35989%` = 0.0653660807440219, 
`58.48527%` = 0.0655807454825221, `58.60984%` = 0.0657998308763388, 
`58.73362%` = 0.0660139123317723, `58.85662%` = 0.0662273554832905, 
`58.97886%` = 0.0664384822948546, `59.10034%` = 0.0666558949928259, 
`59.22107%` = 0.0668761485102722, `59.34108%` = 0.0670874925247656, 
`59.46036%` = 0.0673028949775879, `59.57892%` = 0.0675181075358063, 
`59.69678%` = 0.0677319714287164, `59.81395%` = 0.0679559745746923, 
`59.93043%` = 0.0681672126393162, `60.04624%` = 0.0683804564664199, 
`60.16138%` = 0.0685966355255663, `60.27587%` = 0.0688162373884171, 
`60.38971%` = 0.0690289735185364, `60.50290%` = 0.0692430250035964, 
`60.61547%` = 0.0694586374317501, `60.72741%` = 0.0696816664424799, 
`60.83873%` = 0.0698977356833735, `60.94945%` = 0.0701164707593318, 
`61.05956%` = 0.0703341051628032, `61.16909%` = 0.0705460060587709, 
`61.27803%` = 0.0707631355974855, `61.38639%` = 0.0709801226354674, 
`61.49418%` = 0.0711967316083583, `61.60141%` = 0.0714083194862836, 
`61.70808%` = 0.0716279909921758, `61.81419%` = 0.0718492941316055, 
`61.91977%` = 0.0720582124840054, `62.02481%` = 0.0722677572593123, 
`62.12932%` = 0.0724802680269631, `62.23330%` = 0.0726922220009501, 
`62.33676%` = 0.0729050418961191, `62.43971%` = 0.0731179875618197, 
`62.54216%` = 0.073328616759881, `62.64410%` = 0.0735224090026821, 
`62.74555%` = 0.0737169736263601, `62.84651%` = 0.0739111240884898, 
`62.94698%` = 0.0741093149928826, `63.04698%` = 0.0743071310697084, 
`63.14650%` = 0.0745007031770555, `63.24555%` = 0.074697598447784, 
`63.34414%` = 0.0748961431496895, `63.44228%` = 0.0750959409125288, 
`63.53995%` = 0.0753025346889034, `63.63719%` = 0.075506863233672, 
`63.73397%` = 0.075710490140514, `63.83032%` = 0.075909435218233, 
`63.92623%` = 0.0761120471356079, `64.02172%` = 0.0763102428863391, 
`64.11678%` = 0.0765107867610839, `64.21141%` = 0.0767169077997254, 
`64.30563%` = 0.0769149182756192, `64.39944%` = 0.0771157359607482, 
`64.49284%` = 0.0773229273667198, `64.58584%` = 0.0775228471324091, 
`64.67844%` = 0.0777259391702694, `64.77064%` = 0.0779259855933337, 
`64.86245%` = 0.0781299645731627, `64.95387%` = 0.0783356070107882, 
`65.04490%` = 0.0785415948949875, `65.13556%` = 0.0787410942177688, 
`65.22583%` = 0.078944105839017, `65.31574%` = 0.0791563235673386, 
`65.40527%` = 0.0793640391928608, `65.49444%` = 0.0795693311288606, 
`65.58325%` = 0.0797788710537108, `65.67170%` = 0.0799849393530219, 
`65.75979%` = 0.0801954774997095, `65.84753%` = 0.0804040632087595, 
`65.93492%` = 0.0806170152711037, `66.02196%` = 0.0808182749768308, 
`66.10866%` = 0.0810267801581807, `66.19502%` = 0.0812378084641512, 
`66.28104%` = 0.0814409546927226, `66.36673%` = 0.0816545037364388, 
`66.45209%` = 0.081868401793913, `66.53712%` = 0.0820830152996349, 
`66.62183%` = 0.0822976769583002, `66.70621%` = 0.0825057819686519, 
`66.79028%` = 0.0827177315248791, `66.87403%` = 0.082926548420021, 
`66.95747%` = 0.0831417557119801, `67.04059%` = 0.0833544246781768, 
`67.12341%` = 0.083570684955445, `67.20592%` = 0.0837902224371201, 
`67.28813%` = 0.0839945526517465, `67.37004%` = 0.0842066153387072, 
`67.45165%` = 0.0844225894409186, `67.53297%` = 0.0846343087609453, 
`67.61399%` = 0.0848524449789956, `67.69472%` = 0.0850768391660124, 
`67.77517%` = 0.0852951458198911, `67.85533%` = 0.0855024484816507, 
`67.93521%` = 0.0857254187961797, `68.01480%` = 0.0859475568814853, 
`68.09412%` = 0.0861640367336528, `68.17316%` = 0.0863883069789312, 
`68.25193%` = 0.0866129334597292, `68.33043%` = 0.0868374118769605, 
`68.40865%` = 0.0870582765006278, `68.48661%` = 0.0872836138830643, 
`68.56430%` = 0.0875081657807052, `68.64173%` = 0.0877291715642746, 
`68.71890%` = 0.0879519786889689, `68.79581%` = 0.0881790791928082, 
`68.87247%` = 0.0883976645439865, `68.94886%` = 0.0886235662754189, 
`69.02501%` = 0.0888486288965613, `69.10090%` = 0.089072278184675, 
`69.17655%` = 0.0892956181516287, `69.25194%` = 0.0895276137405984, 
`69.32709%` = 0.0897591656073271, `69.40200%` = 0.0899859820436397, 
`69.47667%` = 0.0902242903888878, `69.55109%` = 0.0904531075884517, 
`69.62528%` = 0.0906829323071823, `69.69923%` = 0.0909180700218393, 
`69.77295%` = 0.091152784751208, `69.84643%` = 0.0913778842735729, 
`69.91969%` = 0.0916128640466337, `69.99271%` = 0.0918460954901275, 
`70.06551%` = 0.0920774989804409, `70.13807%` = 0.0923128653332765, 
`70.21042%` = 0.0925552700483646, `70.28254%` = 0.0927850250256669, 
`70.35444%` = 0.0930217881533364, `70.42612%` = 0.0932538629765217, 
`70.49758%` = 0.093486298424101, `70.56883%` = 0.0937253687575605, 
`70.63986%` = 0.0939613800302592, `70.71068%` = 0.0942014997409292, 
`70.78128%` = 0.0944452392017413, `70.85168%` = 0.0946926575106676, 
`70.92186%` = 0.0949364879904874, `70.99184%` = 0.0951685964223776, 
`71.06161%` = 0.0954186207121027, `71.13118%` = 0.0956576996985945, 
`71.20054%` = 0.0959027765318823, `71.26970%` = 0.0961425685432578, 
`71.33866%` = 0.0963766900390823, `71.40742%` = 0.0966214000174012, 
`71.47598%` = 0.0968674212166868, `71.54435%` = 0.0971210379250845, 
`71.61252%` = 0.0973750260127904, `71.68049%` = 0.0976208200709701, 
`71.74828%` = 0.0978654213050989, `71.81587%` = 0.0981122369919972, 
`71.88327%` = 0.098360735894496, `71.95048%` = 0.098610603912068, 
`72.01750%` = 0.0988576753188754, `72.08434%` = 0.0991127343814503, 
`72.15099%` = 0.0993592134203531, `72.21746%` = 0.0996064788498863, 
`72.28375%` = 0.0998534689767409, `72.34985%` = 0.100106779649039, 
`72.41577%` = 0.100357492541572, `72.48152%` = 0.100623757870993, 
`72.54708%` = 0.100878470527027, `72.61247%` = 0.101142879025737, 
`72.67768%` = 0.101412928818175, `72.74272%` = 0.101675016902235, 
`72.80758%` = 0.101925645376654, `72.87227%` = 0.102190378556982, 
`72.93678%` = 0.102454994988162, `73.00113%` = 0.102713435343417, 
`73.06531%` = 0.1029713756457, `73.12932%` = 0.103242501978321, 
`73.19316%` = 0.103497575323402, `73.25683%` = 0.103761450843076, 
`73.32034%` = 0.104038642185907, `73.38368%` = 0.104303885616375, 
`73.44686%` = 0.104557936457954, `73.50988%` = 0.104819238831031, 
