     xj
xi         1      2      3      4      5      6      7      8      9     10     11     12     13     14     15     16     17     18     19     20     21     22     23     24     25     26     27     28     29     30     31     32     33     34     35     36     37     38     39     40     41     42     43     44     45     46     47     48     49     50     51     52     53     54     55     56     57     58     59     60     61     62     63     64     65     66     67     68     69     70     71     72     73     74     75     76     77     78     79     80     81     82     83     84     85     86     87     88     89     90     91     92     93     94     95     96     97     98     99    100
0.352951543890151, 0.347484629273377, 0.342642380553459, 0.339686435299853, 
0.34217244089364, 0.35315449250862, 0.368437173753016, 0.379045962670132, 
0.381411585796323, 0.37849967795843, 0.373658143350907, 0.367927037996389, 
0.36094531305217, 0.352308533508339, 0.341741722375236, 0.329745255460777, 
0.318585079762573, 0.310118944484951, 0.303697521513614, 0.297778229581579, 
0.291864605288014, 0.286483634401258, 0.282373322788722, 0.28000196866566, 
0.279418404207088, 0.279811983281385, 0.279352622632218, 0.276619298013212, 
0.272194037736744, 0.267849097173169, 0.264587159605425, 0.261968514980762, 
0.257678942496866, 0.247158405415653, 0.226695121087449, 0.199111931987471, 
0.17362060874813, 0.157274743013165, 0.149537285306144, 0.146245311373088, 
0.144417517704247, 0.142931184725886, 0.141523888079226, 0.139854233142621, 
0.1377574151473, 0.135718180375066, 0.134338609483191, 0.13450017368287, 
0.139695154453794, 0.159730214370935, 0.204993148209714, 0.268903050410215, 
0.32626926158732, 0.357352087088956, 0.361440335068732, 0.347831451555495, 
0.325970172196697, 0.303434486983663, 0.285253933723013, 0.273313480967482, 
0.26779535324925, 0.268725674282531, 0.275870771432041, 0.286592825916465, 
0.295499775270045, 0.297550324059557, 0.287997890550669, 0.260860036868588, 
0.215360613997575, 0.163469719913383, 0.122573007613429, 0.100272969812175, 
0.0917452856184148, 0.0891478842206334, 0.0880556446091297, 0.0871089683894634, 
0.0861800284719436, 0.0854039621948483, 0.0847907061424476, 0.0842960991741724, 
0.0839659334724246, 0.0838200739203365, 0.0838513053677137, 0.0848179401712773, 
0.0903294356455076, 0.108021193063069, 0.144075708491277, 0.193198900252876, 
0.243847300405064, 0.302830679307212, 0.39502206238889, 0.499665527134879, 
0.51247472363285, 0.381089495449411, 0.213353738121394, 0.117851020928923, 
0.0863290383502909, 0.0789694273432925, 0.0772956042468, 0.0769402395323476, 
0.0770843351750767, 0.0774220492844099, 0.0776183317187421, 0.0776573101457007, 
0.0776370086467692, 0.0770943703834663, 0.0754011723269791, 0.0726178619707425, 
0.0695209793716496, 0.0668104372381608, 0.06466550970175, 0.0630385750267174, 
0.0618164692045496, 0.0608418376123659, 0.0602551735915368, 0.0604130465491181, 
0.0611561933750523, 0.0616743760126341, 0.0614458928919212, 0.0610887256330109, 
0.063077607693295, 0.0765092647989917, 0.126336197718401, 0.241507018733593, 
0.398675083540075, 0.496465398243348, 0.455530337122393, 0.320505354714745, 
0.194079646689093, 0.124646013971835, 0.099533557211127, 0.0925599248127725, 
0.089648184036087, 0.0875677760833105, 0.0861239623101124, 0.0841957147192418, 
0.0802083993514831, 0.0744519330705869, 0.0692597246182696, 0.0663374863052953, 
0.0651728616083842, 0.0643695143171849, 0.0635952811841763, 0.0635693997309214, 
0.0656905047664642, 0.0754292777588927, 0.108792689503648, 0.182084361002364, 
0.273759671947881, 0.321305042334495, 0.292808774911276, 0.221952878110064, 
0.15241247264883, 0.0997510684370783, 0.0652223033029044, 0.0469209027903204, 
0.0395793130866385, 0.0375530354800845, 0.0377796298186584, 0.0388223038823674, 
0.0395570555933361, 0.0394590526196617, 0.0388383885020685, 0.0382320153603951, 
0.0379135967666129, 0.0379884098382669, 0.0386609845176619, 0.0404526009835366, 
0.0442673170947625, 0.0507464306438935, 0.0589634487710657, 0.0663663361958732, 
0.0709890789440991, 0.0735634021616837, 0.0790282115468936, 0.10088238868108, 
0.160557385225759, 0.258165696571638, 0.333674786489142, 0.310364613321716, 
0.201285137197758, 0.0961189578101285, 0.0442070711163804, 0.0297609855001989, 
0.0275462198304757, 0.0273817539264174, 0.0273534228477663, 0.0273535097485289, 
0.0274243314609844, 0.0275681955346492, 0.0276627602484056, 0.0274968594174893, 
0.0270520369495707, 0.0266569584249487, 0.0269132968869413, 0.0289827415365644, 
0.0344835169740693, 0.0434805124911523, 0.052990479240741, 0.0593597583289613, 
0.0615956457766503, 0.0612369232344323, 0.0598104982868497, 0.0570877078376779, 
0.0515401953470005, 0.0428590204628193, 0.0336159545185351, 0.0271051766630281, 
0.0241956674184634, 0.02343019324972, 0.0232176687476629, 0.0229135442444126, 
0.0224916880704626, 0.022129303700137, 0.0221174157190162, 0.0226287336963643, 
0.0233318027789303, 0.0236173876420017, 0.0233658977054372, 0.0230735907304594, 
0.0234602753324695, 0.0258278944565954, 0.0327204968224168, 0.0468254282891797, 
0.0681836241306233, 0.0953713837113069, 0.130915229132646, 0.172608918481125, 
0.195894526411976, 0.177366694026695, 0.13410696832557, 0.0992541742730175, 
0.0818174028975357, 0.0740400169973405, 0.0700636483098136, 0.0678409716462979, 
0.0670771038877082, 0.0691852864292834, 0.0749999280619359, 0.0817892880764564, 
0.0841540992968472, 0.078403046342693, 0.0660788497091161, 0.0529716380495941, 
0.043964860251245, 0.0397317084242763, 0.0382997418090363, 0.0376949383965459, 
0.0365647785075352, 0.0337977774425892, 0.0289101383766394, 0.0228451678559102, 
0.0174790964319911, 0.0139747049519438, 0.0121453347560711, 0.0112750521256644, 
0.0108719081648515, 0.0107641642006923, 0.0109243165738136, 0.0112325993615892, 
0.0114413142082873, 0.0113931020659885, 0.0111359792513001, 0.0108521108622451, 
0.0107297004119879, 0.0108052368338684, 0.010886101904768, 0.0107545954756223, 
0.0104996246918892, 0.0103901450270596, 0.0104838855249282, 0.0107033380920802, 
0.0111517967444905, 0.0124868671913585, 0.017407737406476, 0.0320488170759451, 
0.05928257139262, 0.0849056470020993, 0.0861307235916882, 0.06372598919723, 
0.0403285131782239, 0.0278873620163876, 0.0235905076477193, 0.0224156321215034, 
0.0225227972629239, 0.0253848972979874, 0.035436595607221, 0.0536943580585667, 
0.0679978184734253, 0.0631831293768811, 0.0425212199517579, 0.0221994779782228, 
0.0110839572804138, 0.00733550405487966, 0.0066222905415917, 
0.00665892752372809, 0.00683169841614755, 0.00702739729442939, 
0.00718322655051716, 0.00720118215735629, 0.00703553021659044, 
0.00681752651886767, 0.00668226115662915, 0.00657386277465055, 
0.00641206656897577, 0.00625939646326216, 0.00621861889687962, 
0.00629616498783099, 0.00638656193584651, 0.00639671946998256, 
0.0063745811436177, 0.00641338866692577, 0.00648195862643976, 
0.00654445154389965, 0.00688125870139241, 0.00819182266115959, 
0.0112141887767142, 0.0158031434181344, 0.0203908865273635, 0.0232356778884673, 
0.0239858238490761, 0.023228046384036, 0.0213916918468346, 0.0185415132933546, 
0.014965681657415, 0.0117453555846866, 0.00975676008017729, 0.00879165077915757, 
0.00827577129494426, 0.00796181563209444, 0.00776547681371145, 
0.00759522088273585, 0.00749370327481494, 0.00760889414826499, 
0.00793147641452333, 0.00823806867062374, 0.0082987521620084, 
0.00829249046727678, 0.00976134297349913, 0.0161933070018368, 
0.0294035171869746, 0.0430282868046009, 0.0463823580324766, 0.0373607096433356, 
0.023520636702804, 0.0119966261951297, 0.00491786948087081, 0.00153488196084627, 
0.000340904471525085, 5.1064071330439e-05), bw = 0.00265766102449784, 
    n = 3256199L, call = density.default(x = pj), data.name = "pj", 
    has.na = FALSE), class = "density")


q0=c(`17.78279%` = 0.0312265050571533, `21.14743%` = 0.031475925626773, 
`23.40347%` = 0.0316511037186005, `25.14867%` = 0.0322904371847, 
`26.59148%` = 0.0331221355692244, `27.83158%` = 0.0338581287157249, 
`28.92508%` = 0.034517608486683, `29.90698%` = 0.0351375739712404, 
`30.80070%` = 0.0357092482318557, `31.62278%` = 0.0362469653695689, 
`32.38532%` = 0.0367632428569744, `33.09751%` = 0.0372488265887498, 
`33.76648%` = 0.0377110039563165, `34.39791%` = 0.0381649911139394, 
`34.99636%` = 0.0385974786009447, `35.56559%` = 0.039017267230722, 
`36.10873%` = 0.0394271411701037, `36.62842%` = 0.0398205779993639, 
`37.12688%` = 0.0402053644240224, `37.60603%` = 0.0405741210411896, 
`38.06754%` = 0.040939001725655, `38.51285%` = 0.0412983195394068, 
`38.94323%` = 0.0416480306771887, `39.35979%` = 0.0419894447388197, 
`39.76354%` = 0.0423225106441521, `40.15534%` = 0.0426528457911001, 
`40.53600%` = 0.0429770246549585, `40.90623%` = 0.0432974957147586, 
`41.26668%` = 0.0436123141575152, `41.61791%` = 0.0439211809085663, 
`41.96048%` = 0.0442275151505902, `42.29485%` = 0.0445324712103212, 
`42.62148%` = 0.0448390819761006, `42.94076%` = 0.0451366881087089, 
`43.25308%` = 0.0454280367082093, `43.55877%` = 0.0457141765490412, 
`43.85816%` = 0.0460041895639517, `44.15154%` = 0.0462854034429063, 
`44.43919%` = 0.046567891422084, `44.72136%` = 0.0468450454460416, 
`44.99829%` = 0.0471199705236439, `45.27019%` = 0.0473929139908403, 
`45.53728%` = 0.0476674998937701, `45.79976%` = 0.0479337195550945, 
`46.05779%` = 0.0481992766078973, `46.31157%` = 0.0484621501890838, 
`46.56123%` = 0.048727806297385, `46.80695%` = 0.04898764523499, 
`47.04885%` = 0.0492399061196451, `47.28708%` = 0.0495024348082719, 
`47.52176%` = 0.0497582326023941, `47.75302%` = 0.0500124741046496, 
`47.98096%` = 0.0502620738727503, `48.20571%` = 0.0505110897505281, 
`48.42735%` = 0.0507510178725649, `48.64599%` = 0.0509929822840879, 
`48.86172%` = 0.0512349789351542, `49.07463%` = 0.0514719474392832, 
`49.28480%` = 0.0517154862945027, `49.49232%` = 0.0519523093303708, 
`49.69726%` = 0.0521890870398475, `49.89970%` = 0.0524268160065393, 
`50.09970%` = 0.0526649406751991, `50.29734%` = 0.052902266668258, 
`50.49267%` = 0.0531316538386475, `50.68576%` = 0.0533562608687431, 
`50.87667%` = 0.0535828615577747, `51.06546%` = 0.05380970442773, 
`51.25217%` = 0.0540381704540141, `51.43687%` = 0.0542609333026957, 
`51.61959%` = 0.0544846859962011, `51.80040%` = 0.054709866689225, 
`51.97933%` = 0.0549324155495997, `52.15644%` = 0.0551513335144216, 
`52.33176%` = 0.0553681189870649, `52.50533%` = 0.0555889360457255, 
`52.67720%` = 0.0558129964765992, `52.84740%` = 0.0560262903189878, 
`53.01598%` = 0.0562443456727158, `53.18296%` = 0.0564650483159083, 
`53.34838%` = 0.0566785981929928, `53.51228%` = 0.0568890720692213, 
`53.67469%` = 0.0571073630036154, `53.83563%` = 0.057326532358485, 
`53.99515%` = 0.0575394402186443, `54.15326%` = 0.0577544925930409, 
`54.31000%` = 0.0579665175732049, `54.46540%` = 0.0581735795562052, 
`54.61947%` = 0.058382079079908, `54.77226%` = 0.0585976813266798, 
`54.92377%` = 0.0588101591366785, `55.07404%` = 0.0590195604743688, 
`55.22309%` = 0.0592234681932233, `55.37095%` = 0.0594363086958208, 
`55.51763%` = 0.0596414164734108, `55.66315%` = 0.0598466963769835, 
`55.80755%` = 0.0600489919742113, `55.95083%` = 0.060251908466843, 
`56.09302%` = 0.0604602904142699, `56.23413%` = 0.0606599857356475, 
`56.37419%` = 0.0608633585776104, `56.51322%` = 0.061068749289381, 
`56.65123%` = 0.0612709466855203, `56.78823%` = 0.061472410348169, 
`56.92425%` = 0.0616747056168906, `57.05930%` = 0.0618735818205839, 
`57.19340%` = 0.0620755039606689, `57.32657%` = 0.0622725133950978, 
`57.45881%` = 0.0624710511479209, `57.59014%` = 0.062676191938669, 
`57.72059%` = 0.06287250767151, `57.85015%` = 0.063067871810036, 
`57.97885%` = 0.0632698099193015, `58.10670%` = 0.0634639982927328, 
`58.23371%` = 0.0636674512403263, `58.35989%` = 0.0638645935843917, 
`58.48527%` = 0.0640648771569941, `58.60984%` = 0.0642651621027055, 
`58.73362%` = 0.06445771623124, `58.85662%` = 0.0646542812874462, 
`58.97886%` = 0.0648546934542397, `59.10034%` = 0.0650515542289155, 
`59.22107%` = 0.0652472061018184, `59.34108%` = 0.0654417479177503, 
`59.46036%` = 0.0656393335031932, `59.57892%` = 0.0658377695374673, 
`59.69678%` = 0.0660278995102875, `59.81395%` = 0.0662249800024226, 
`59.93043%` = 0.0664219772983112, `60.04624%` = 0.0666179453804989, 
`60.16138%` = 0.0668191544780962, `60.27587%` = 0.0670147896215492, 
`60.38971%` = 0.0672096895608193, `60.50290%` = 0.0674089967850627, 
`60.61547%` = 0.0676027221379926, `60.72741%` = 0.0677993163704834, 
`60.83873%` = 0.0679939835608509, `60.94945%` = 0.068189552981522, 
`61.05956%` = 0.0683855169422764, `61.16909%` = 0.0685795266267232, 
`61.27803%` = 0.0687732125091955, `61.38639%` = 0.0689642922114844, 
`61.49418%` = 0.0691603183561928, `61.60141%` = 0.0693574359679098, 
`61.70808%` = 0.0695512291967559, `61.81419%` = 0.06974270713382, 
`61.91977%` = 0.0699447100941532, `62.02481%` = 0.0701345453262625, 
`62.12932%` = 0.0703274475772533, `62.23330%` = 0.070521857639327, 
`62.33676%` = 0.0707171501250739, `62.43971%` = 0.0709211626847525, 
`62.54216%` = 0.071109220840426, `62.64410%` = 0.0713135110037868, 
`62.74555%` = 0.0715016595372061, `62.84651%` = 0.0716982730690864, 
`62.94698%` = 0.0718980194737818, `63.04698%` = 0.0720909850870336, 
`63.14650%` = 0.0722897349356676, `63.24555%` = 0.0724858441098871, 
`63.34414%` = 0.0726779106587576, `63.44228%` = 0.072870170252472, 
`63.53995%` = 0.073069514619287, `63.63719%` = 0.0732674138662067, 
`63.73397%` = 0.0734415635731002, `63.83032%` = 0.0736194925479944, 
`63.92623%` = 0.0738001648841032, `64.02172%` = 0.0739760858398597, 
`64.11678%` = 0.0741546002152748, `64.21141%` = 0.074328962039402, 
`64.30563%` = 0.0745087790398693, `64.39944%` = 0.0746897449660517, 
`64.49284%` = 0.0748696049254905, `64.58584%` = 0.0750482444193483, 
`64.67844%` = 0.0752307885649684, `64.77064%` = 0.0754112786836258, 
`64.86245%` = 0.0755939673645889, `64.95387%` = 0.075772878309096, 
`65.04490%` = 0.075948665757313, `65.13556%` = 0.0761269300311975, 
`65.22583%` = 0.0763092728695281, `65.31574%` = 0.0764920309643211, 
`65.40527%` = 0.0766721179611132, `65.49444%` = 0.0768513462761276, 
`65.58325%` = 0.0770334089805046, `65.67170%` = 0.0772167514425232, 
`65.75979%` = 0.0773977300962661, `65.84753%` = 0.0775789871772785, 
`65.93492%` = 0.0777603439614973, `66.02196%` = 0.0779491202899876, 
`66.10866%` = 0.0781292058423532, `66.19502%` = 0.078312645211429, 
`66.28104%` = 0.078498400799775, `66.36673%` = 0.0786816083626507, 
`66.45209%` = 0.078867687775988, `66.53712%` = 0.0790477564403776, 
`66.62183%` = 0.0792299089069309, `66.70621%` = 0.0794185611156397, 
`66.79028%` = 0.0796010300257379, `66.87403%` = 0.0797817523236841, 
`66.95747%` = 0.0799681125444072, `67.04059%` = 0.0801515057283168, 
`67.12341%` = 0.0803373957570533, `67.20592%` = 0.080530960715873, 
`67.28813%` = 0.0807111949184666, `67.37004%` = 0.0808966772263898, 
`67.45165%` = 0.0810837033823239, `67.53297%` = 0.0812734272077682, 
`67.61399%` = 0.0814617653693273, `67.69472%` = 0.0816437354483896, 
`67.77517%` = 0.0818299536377761, `67.85533%` = 0.082017307800794, 
`67.93521%` = 0.0822049512358183, `68.01480%` = 0.0823956198912458, 
`68.09412%` = 0.0825851733783148, `68.17316%` = 0.0827724583112656, 
`68.25193%` = 0.0829610484752083, `68.33043%` = 0.083144706987836, 
`68.40865%` = 0.0833372876664425, `68.48661%` = 0.0835245702303504, 
`68.56430%` = 0.08371447958516, `68.64173%` = 0.0838975646479086, 
`68.71890%` = 0.0840913297842438, `68.79581%` = 0.0842799602717245, 
`68.87247%` = 0.0844705561131834, `68.94886%` = 0.0846624842113774, 
`69.02501%` = 0.0848545587185081, `69.10090%` = 0.0850427645276159, 
`69.17655%` = 0.0852345531398987, `69.25194%` = 0.0854272189083256, 
`69.32709%` = 0.0856246678753654, `69.40200%` = 0.085817845686979, 
`69.47667%` = 0.086004436295813, `69.55109%` = 0.0861972703845078, 
`69.62528%` = 0.086393263191343, `69.69923%` = 0.08658763621508, 
`69.77295%` = 0.0867876346476942, `69.84643%` = 0.0869822528311525, 
`69.91969%` = 0.0871731415033868, `69.99271%` = 0.0873695285026352, 
`70.06551%` = 0.0875622911172247, `70.13807%` = 0.0877592682939219, 
`70.21042%` = 0.0879557571402207, `70.28254%` = 0.0881471327172631, 
`70.35444%` = 0.0883443807526678, `70.42612%` = 0.0885432287094212, 
`70.49758%` = 0.0887436641631028, `70.56883%` = 0.0889376913540639, 
`70.63986%` = 0.0891286669994232, `70.71068%` = 0.0893313864829, 
`70.78128%` = 0.089528825764122, `70.85168%` = 0.0897238588797609, 
`70.92186%` = 0.0899243429453104, `70.99184%` = 0.0901259839048304, 
`71.06161%` = 0.0903311944840227, `71.13118%` = 0.0905327580046552, 
`71.20054%` = 0.0907358938089537, `71.26970%` = 0.0909363212552313, 
`71.33866%` = 0.0911414895798286, `71.40742%` = 0.091336868181524, 
`71.47598%` = 0.0915415473812243, `71.54435%` = 0.0917401426895092, 
`71.61252%` = 0.091948143964477, `71.68049%` = 0.0921463191611399, 
`71.74828%` = 0.0923537323801124, `71.81587%` = 0.0925584396712671, 
`71.88327%` = 0.0927675690157557, `71.95048%` = 0.0929720026879981, 
`72.01750%` = 0.0931741746865454, `72.08434%` = 0.0933838560038, 
`72.15099%` = 0.0935913896486026, `72.21746%` = 0.0937942838493622, 
`72.28375%` = 0.0940011239051524, `72.34985%` = 0.0942015251030013, 
`72.41577%` = 0.0944068447181926, `72.48152%` = 0.0946187813190455, 
`72.54708%` = 0.0948297489039261, `72.61247%` = 0.0950375017597033, 
`72.67768%` = 0.0952496923323745, `72.74272%` = 0.0954548473762887, 
`72.80758%` = 0.0956581113133082, `72.87227%` = 0.09585987635083, 
`72.93678%` = 0.096068186170176, `73.00113%` = 0.096282773224598, 
`73.06531%` = 0.096499567756936, `73.12932%` = 0.096699532810861, 
`73.19316%` = 0.0969062239621883, `73.25683%` = 0.0971186564046219, 
`73.32034%` = 0.097332386508161, `73.38368%` = 0.0975472217578767, 
`73.44686%` = 0.0977653746572103, `73.50988%` = 0.097978713022483, 
`73.57274%` = 0.0981848129605177, `73.63543%` = 0.0983982998111307, 
`73.69797%` = 0.098618117878498, `73.76034%` = 0.0988329496912779, 
`73.82256%` = 0.099045275320551, `73.88462%` = 0.099258937514602, 
`73.94653%` = 0.0994776291262457, `74.00828%` = 0.0996929102796583, 
`74.06988%` = 0.0999095461981918, `74.13132%` = 0.100126919355612, 
`74.19261%` = 0.100338484663672, `74.25375%` = 0.100558972059099, 
`74.31474%` = 0.100780869982465, `74.37558%` = 0.100998230704338, 
`74.43627%` = 0.101219179983848, `74.49681%` = 0.101442747801967, 
`74.55721%` = 0.10165858162856, `74.61745%` = 0.10187167695322, 
`74.67756%` = 0.102094023462679, `74.73751%` = 0.102310259752062, 
`74.79733%` = 0.102542594604322, `74.85700%` = 0.10275854984221, 
`74.91653%` = 0.102991032004538, `74.97591%` = 0.103213615945008, 
`75.03516%` = 0.103444987159555, `75.09427%` = 0.103674054302227, 
`75.15323%` = 0.10389158506655, `75.21206%` = 0.104112581400607, 
`75.27075%` = 0.104324657975877, `75.32931%` = 0.104551556534163, 
`75.38772%` = 0.104780326789971, `75.44601%` = 0.10500018185169, 
`75.50415%` = 0.105232992803891, `75.56217%` = 0.105455696606431, 
`75.62005%` = 0.105685229370054, `75.67779%` = 0.105919153680581, 
`75.73541%` = 0.106152009619954, `75.79289%` = 0.106382402764603, 
`75.85025%` = 0.106616180736283, `75.90747%` = 0.106850117633342, 
`75.96457%` = 0.107085495768005, `76.02153%` = 0.107312941266634, 
`76.07837%` = 0.107551612545086, `76.13508%` = 0.107790911527521, 
`76.19167%` = 0.108028006223956, `76.24813%` = 0.108255103938868, 
`76.30446%` = 0.108492912135646, `76.36067%` = 0.108730226302322, 
`76.41676%` = 0.108968533770873, `76.47272%` = 0.109202937058673, 
`76.52856%` = 0.109434126717558, `76.58428%` = 0.109676678008145, 
`76.63987%` = 0.109912033892295, `76.69535%` = 0.110150815215429, 
`76.75070%` = 0.110387909945436, `76.80594%` = 0.110624420568807, 
`76.86106%` = 0.110860689282874, `76.91606%` = 0.111094115370967, 
`76.97094%` = 0.111345100707048, `77.02570%` = 0.11159985486434, 
`77.08035%` = 0.111840490795095, `77.13488%` = 0.112094529283807, 
`77.18930%` = 0.112330076941556, `77.24360%` = 0.112580205393298, 
`77.29779%` = 0.112813423200102, `77.35186%` = 0.113047470760625, 
`77.40582%` = 0.113291132912288, `77.45967%` = 0.113549710104985, 
`77.51340%` = 0.113787063289386, `77.56703%` = 0.114036708753669, 
`77.62054%` = 0.114289305518211, `77.67394%` = 0.114545567660295, 
`77.72723%` = 0.114802878431217, `77.78042%` = 0.115047372387316, 
`77.83349%` = 0.115301262381381, `77.88646%` = 0.115547582193356, 
`77.93932%` = 0.11580277392973, `77.99207%` = 0.116050077202114, 
`78.04471%` = 0.116301664246818, `78.09725%` = 0.116559155910287, 
`78.14968%` = 0.11681378614836, `78.20201%` = 0.117068188000171, 
`78.25423%` = 0.117332454347104, `78.30635%` = 0.117592653492596, 
`78.35836%` = 0.117840297628638, `78.41027%` = 0.118098092038498, 
`78.46208%` = 0.118357753050159, `78.51378%` = 0.118623142415996, 
`78.56539%` = 0.118876317126923, `78.61689%` = 0.119122896144786, 
`78.66829%` = 0.119387601350683, `78.71959%` = 0.119657084286186, 
`78.77079%` = 0.119921674743009, `78.82189%` = 0.120182482735775, 
`78.87289%` = 0.120457092816386, `78.92379%` = 0.120732813464319, 
`78.97459%` = 0.121006718574146, `79.02530%` = 0.121275089974982, 
`79.07591%` = 0.121547179706164, `79.12642%` = 0.121805988336074, 
`79.17684%` = 0.122082184330996, `79.22715%` = 0.122353852861798, 
`79.27738%` = 0.122614898669523, `79.32751%` = 0.122881933401608, 
`79.37754%` = 0.123150490315251, `79.42748%` = 0.123428453114213, 
`79.47732%` = 0.123699741153561, `79.52707%` = 0.123927247930036, 
`79.57673%` = 0.12413418858988, `79.62630%` = 0.124343982766079, 
`79.67577%` = 0.124560434197826, `79.72515%` = 0.124774391301001, 
`79.77444%` = 0.124986288618029, `79.82364%` = 0.125212748292579, 
`79.87274%` = 0.125437540652627, `79.92176%` = 0.125658704117157, 
`79.97069%` = 0.125878349031489, `80.01952%` = 0.126097446888952, 
`80.06827%` = 0.126313651729226, `80.11693%` = 0.126537993669826, 
`80.16550%` = 0.1267617315536, `80.21398%` = 0.126987314256288, 
`80.26238%` = 0.127214468877498, `80.31069%` = 0.127437640014733, 
`80.35891%` = 0.127666761550048, `80.40704%` = 0.127889211812775, 
`80.45509%` = 0.128123328874824, `80.50305%` = 0.128348134978937, 
`80.55092%` = 0.128583320183377, `80.59871%` = 0.128814178604707, 
`80.64642%` = 0.129048783840357, `80.69404%` = 0.129277466066089, 
`80.74158%` = 0.129508513181639, `80.78903%` = 0.129747288669437, 
`80.83640%` = 0.12998740906148, `80.88369%` = 0.130233467620775, 
`80.93089%` = 0.130478170727676, `80.97801%` = 0.130721131234601, 
`81.02505%` = 0.13095911188836, `81.07201%` = 0.131194204764586, 
`81.11889%` = 0.131429192233934, `81.16568%` = 0.131663705186097, 
`81.21239%` = 0.131898521127725, `81.25903%` = 0.132143840446107, 
`81.30558%` = 0.13237965693756, `81.35205%` = 0.132622957300125, 
`81.39845%` = 0.132861385184766, `81.44476%` = 0.13311237647575, 
`81.49100%` = 0.133354674604855, `81.53716%` = 0.133605109951737, 
`81.58324%` = 0.133848958741293, `81.62924%` = 0.134099767222253, 
`81.67516%` = 0.134340906472133, `81.72101%` = 0.134588233768737, 
`81.76678%` = 0.13484700427545, `81.81247%` = 0.135101261981214, 
`81.85809%` = 0.135364068965242, `81.90363%` = 0.135623029696665, 
`81.94909%` = 0.13587509712744, `81.99448%` = 0.136136363286166, 
`82.03979%` = 0.136398673767656, `82.08503%` = 0.136656736565436, 
`82.13019%` = 0.136906087647272, `82.17528%` = 0.137170742084681, 
`82.22030%` = 0.137418675037436, `82.26524%` = 0.137669862981758, 
`82.31011%` = 0.137936768590407, `82.35490%` = 0.138196065266479, 
`82.39962%` = 0.138449110065649, `82.44427%` = 0.13871243865955, 
`82.48885%` = 0.138971711109194, `82.53335%` = 0.139238349500508, 
`82.57779%` = 0.139515521398896, `82.62215%` = 0.139778219530517, 
`82.66644%` = 0.140052596898782, `82.71066%` = 0.140312783128871, 
`82.75480%` = 0.140574066264579, `82.79888%` = 0.140846989292534, 
`82.84289%` = 0.141126790832572, `82.88682%` = 0.141397016163643, 
`82.93069%` = 0.14164741081889, `82.97449%` = 0.141917965550786, 
`83.01822%` = 0.142202048160493, `83.06188%` = 0.142474940894368, 
`83.10547%` = 0.142751441833983, `83.14899%` = 0.143022277371835, 
`83.19244%` = 0.143298082024062, `83.23583%` = 0.14358406597847, 
`83.27915%` = 0.143866969163848, `83.32240%` = 0.144149593546855, 
`83.36558%` = 0.144434926138331, `83.40870%` = 0.144718273124546, 
`83.45175%` = 0.145005862548726, `83.49473%` = 0.145289884252162, 
`83.53765%` = 0.145572872262771, `83.58050%` = 0.145857079557224, 
`83.62328%` = 0.146149289294021, `83.66600%` = 0.146436041784967, 
`83.70866%` = 0.146722627958439, `83.75125%` = 0.147011695130526, 
`83.79377%` = 0.147311998724443, `83.83623%` = 0.147616201544517, 
`83.87862%` = 0.147924264494714, `83.92096%` = 0.148217351993371, 
`83.96322%` = 0.148535248725394, `84.00543%` = 0.148841189851589, 
`84.04757%` = 0.149121774044739, `84.08964%` = 0.149441675722693, 
`84.13165%` = 0.149743957364368, `84.17361%` = 0.15003622169761, 
`84.21549%` = 0.150346301429366, `84.25732%` = 0.150660808412012, 
`84.29908%` = 0.150971269010869, `84.34078%` = 0.151274817886785, 
`84.38242%` = 0.151580063509085, `84.42400%` = 0.151892967545441, 
`84.46552%` = 0.152214103429178, `84.50697%` = 0.152534767749543, 
`84.54837%` = 0.152846154531312, `84.58970%` = 0.15315710229653, 
`84.63097%` = 0.153483687483894, `84.67219%` = 0.153806633441048, 
`84.71334%` = 0.154134155414085, `84.75443%` = 0.154457735719944, 
`84.79547%` = 0.154774346856832, `84.83644%` = 0.155093335721496, 
`84.87736%` = 0.155416343660515, `84.91821%` = 0.1557455929313, 
`84.95901%` = 0.156080473755614, `84.99975%` = 0.156418805518929, 
`85.04043%` = 0.156737847777302, `85.08105%` = 0.157094702444737, 
`85.12161%` = 0.157425378220131, `85.16211%` = 0.157756665791936, 
`85.20256%` = 0.158082204221699, `85.24295%` = 0.158422354492756, 
`85.28328%` = 0.158767237412049, `85.32356%` = 0.159113702946741, 
`85.36378%` = 0.159468913999572, `85.40394%` = 0.159818773507302, 
`85.44405%` = 0.160172417360537, `85.48409%` = 0.160527197185429, 
`85.52409%` = 0.160860330620461, `85.56402%` = 0.161213249366258, 
`85.60390%` = 0.1615710154329, `85.64373%` = 0.161922895834314, 
`85.68350%` = 0.162265964912158, `85.72321%` = 0.162572986729344, 
`85.76287%` = 0.162890979075222, `85.80248%` = 0.163201889888976, 
`85.84203%` = 0.16352322837241, `85.88152%` = 0.163834798797366, 
`85.92096%` = 0.164151554988649, `85.96035%` = 0.164468936057034, 
`85.99968%` = 0.164781439738264, `86.03896%` = 0.165105893883838, 
`86.07818%` = 0.165422089523139, `86.11735%` = 0.16574016373238, 
`86.15647%` = 0.166054948189537, `86.19553%` = 0.166381776482867, 
`86.23455%` = 0.166727103872293, `86.27350%` = 0.167047779557338, 
`86.31241%` = 0.16736736006526, `86.35126%` = 0.167682093050849, 
