     xj
xi         1      2      3      4      5      6      7      8      9     10     11     12     13     14     15     16     17     18     19     20     21     22     23     24     25     26     27     28     29     30     31     32     33     34     35     36     37     38     39     40     41     42     43     44     45     46     47     48     49     50     51     52     53     54     55     56     57     58     59     60     61     62     63     64     65     66     67     68     69     70     71     72     73     74     75     76     77     78     79     80     81     82     83     84     85     86     87     88     89     90     91     92     93     94     95     96     97     98     99    100
0.00895976114711245, 0.00896327606081796, 0.00980968585674287, 
0.0144858263973367, 0.0280927020858192, 0.0509061722613906, 0.0687754507806736, 
0.065123691090361, 0.0452024722232095, 0.0274903212859413, 0.0194425538390699, 
0.0174203359072247, 0.0172594810125896, 0.0175436500646401, 0.0200573957239253, 
0.0296378767514087, 0.0468935782961912, 0.0583377186319975, 0.0503528427670278, 
0.0306204345469962, 0.0150807567703756, 0.00828044185796024, 
0.00644202733451241, 0.00603387702967793, 0.00574041005058261, 
0.0053808544803396, 0.0051508058044844, 0.00522994491820136, 
0.00544174180216427, 0.00543594396767829, 0.00518674054932944, 
0.00498059468342028, 0.00503842199361322, 0.00532996957573492, 
0.00563901205729992, 0.00577652696127705, 0.0057400802030625, 
0.00564498744938773, 0.00554956496089763, 0.00539584767197827, 
0.00514635875942692, 0.00490274639888247, 0.00482712469432729, 
0.0051858528353246, 0.00653640532349418, 0.00934081520701408, 
0.0130660989767431, 0.0162396735621943, 0.017857200759468, 0.0181271857686291, 
0.0175962627691798, 0.0163124121634394, 0.0140471959903425, 0.0111492438975504, 
0.00865391859818567, 0.00723581552168003, 0.00669771851224203, 
0.0064782912179415, 0.00623499083790283, 0.00599602643080531, 
0.00593733210934072, 0.00607696341815657, 0.00618978461274365, 
0.00607506035724995, 0.00584432865242307, 0.00577199395998431, 
0.00612745831630841, 0.00795057959548012, 0.014053478300535, 
0.0256708243312295, 0.0360511078757987, 0.0360595530030537, 0.0265930771201947, 
0.0153919944339919, 0.00725295415964304, 0.0027336263003235, 
0.000778775105961653, 0.000157664985273197, 2.16112384479638e-05
), bw = 0.00259191892613488, n = 3256199L, call = density.default(x = pj), 
    data.name = "pj", has.na = FALSE), class = "density")


q0=c(`17.78279%` = 0.0312584716824913, `21.14743%` = 0.0315131278296407, 
`23.40347%` = 0.0316918431101835, `25.14867%` = 0.0325973816781673, 
`26.59148%` = 0.0334426353098518, `27.83158%` = 0.0341951706844829, 
`28.92508%` = 0.0348718260566719, `29.90698%` = 0.0355000843832318, 
`30.80070%` = 0.0360868192422161, `31.62278%` = 0.0366356709669676, 
`32.38532%` = 0.037158985101911, `33.09751%` = 0.0376561735765136, 
`33.76648%` = 0.0381315743655549, `34.39791%` = 0.0385867878083907, 
`34.99636%` = 0.0390370276279559, `35.56559%` = 0.0394694212400515, 
`36.10873%` = 0.0398861480327841, `36.62842%` = 0.0402920084125275, 
`37.12688%` = 0.0406857284637554, `37.60603%` = 0.0410676754245606, 
`38.06754%` = 0.0414397723285259, `38.51285%` = 0.0417981020756271, 
`38.94323%` = 0.0421484132879115, `39.35979%` = 0.0424967618443925, 
`39.76354%` = 0.0428394842584238, `40.15534%` = 0.0431826699999588, 
`40.53600%` = 0.0435071569906799, `40.90623%` = 0.043833958670777, 
`41.26668%` = 0.04415524824135, `41.61791%` = 0.0444715759534263, 
`41.96048%` = 0.044782158113978, `42.29485%` = 0.0450901311541172, 
`42.62148%` = 0.0453920341858327, `42.94076%` = 0.0456932973789989, 
`43.25308%` = 0.0459903125001534, `43.55877%` = 0.0462843439685661, 
`43.85816%` = 0.0465687237718425, `44.15154%` = 0.0468548067605904, 
`44.43919%` = 0.0471403830096904, `44.72136%` = 0.047428115354523, 
`44.99829%` = 0.0477085853340669, `45.27019%` = 0.0479829167635602, 
`45.53728%` = 0.0482584394006674, `45.79976%` = 0.048527338714271, 
`46.05779%` = 0.0487930790697388, `46.31157%` = 0.0490598680873395, 
`46.56123%` = 0.0493230688093817, `46.80695%` = 0.0495852687825515, 
`47.04885%` = 0.04984931384711, `47.28708%` = 0.0501095507058211, 
`47.52176%` = 0.0503690612511905, `47.75302%` = 0.0506194136243178, 
`47.98096%` = 0.0508787221890568, `48.20571%` = 0.0511217882527271, 
`48.42735%` = 0.0513640133642183, `48.64599%` = 0.0516086183204848, 
`48.86172%` = 0.0518520860871358, `49.07463%` = 0.0520957852435641, 
`49.28480%` = 0.0523386034388058, `49.49232%` = 0.0525768320623891, 
`49.69726%` = 0.052816511845674, `49.89970%` = 0.0530593924064662, 
`50.09970%` = 0.0532946897183931, `50.29734%` = 0.0535289926982462, 
`50.49267%` = 0.0537582103539467, `50.68576%` = 0.053991480421402, 
`50.87667%` = 0.0542226176543222, `51.06546%` = 0.0544593057846022, 
`51.25217%` = 0.0546874102536017, `51.43687%` = 0.0549156982454466, 
`51.61959%` = 0.0551417076402987, `51.80040%` = 0.0553717210509917, 
`51.97933%` = 0.0555967056590506, `52.15644%` = 0.0558229276724872, 
`52.33176%` = 0.0560460054617857, `52.50533%` = 0.0562684459785942, 
`52.67720%` = 0.0564919874542159, `52.84740%` = 0.0567153969446943, 
`53.01598%` = 0.0569310693675074, `53.18296%` = 0.0571515432073721, 
`53.34838%` = 0.0573702979141268, `53.51228%` = 0.0575876222418008, 
`53.67469%` = 0.0578008713657281, `53.83563%` = 0.0580148042126219, 
`53.99515%` = 0.058226775846438, `54.15326%` = 0.0584365951869384, 
`54.31000%` = 0.0586522814036004, `54.46540%` = 0.0588645312835865, 
`54.61947%` = 0.0590754749910084, `54.77226%` = 0.0592853635392292, 
`54.92377%` = 0.0594983573492003, `55.07404%` = 0.0597112235997338, 
`55.22309%` = 0.0599145321749668, `55.37095%` = 0.0601227921046126, 
`55.51763%` = 0.060331331092599, `55.66315%` = 0.0605407755549943, 
`55.80755%` = 0.060754449698517, `55.95083%` = 0.0609618932413052, 
`56.09302%` = 0.0611677641875126, `56.23413%` = 0.0613653964345691, 
`56.37419%` = 0.0615717301713637, `56.51322%` = 0.0617730399168179, 
`56.65123%` = 0.0619762036684461, `56.78823%` = 0.0621815473353267, 
`56.92425%` = 0.0623864437845155, `57.05930%` = 0.0625910719605627, 
`57.19340%` = 0.0627905480189788, `57.32657%` = 0.0629928013211569, 
`57.45881%` = 0.063193305675626, `57.59014%` = 0.0633925241316794, 
`57.72059%` = 0.0635921992772786, `57.85015%` = 0.0637912768651639, 
`57.97885%` = 0.0639951075280141, `58.10670%` = 0.0641911032363955, 
`58.23371%` = 0.0643866715788826, `58.35989%` = 0.0645887811079802, 
`58.48527%` = 0.0647900562331663, `58.60984%` = 0.0649912552046437, 
`58.73362%` = 0.065190657053069, `58.85662%` = 0.0653873456408674, 
`58.97886%` = 0.0655871942795213, `59.10034%` = 0.0657845418478297, 
`59.22107%` = 0.0659815759605474, `59.34108%` = 0.0661755489802814, 
`59.46036%` = 0.0663771464857116, `59.57892%` = 0.0665793426737342, 
`59.69678%` = 0.0667772143286111, `59.81395%` = 0.0669748723742912, 
`59.93043%` = 0.0671735163314915, `60.04624%` = 0.0673673932683619, 
`60.16138%` = 0.0675561804867868, `60.27587%` = 0.0677536654546197, 
`60.38971%` = 0.0679514567597139, `60.50290%` = 0.06814486568683, 
`60.61547%` = 0.0683419043183715, `60.72741%` = 0.0685401370960586, 
`60.83873%` = 0.0687348483813782, `60.94945%` = 0.068935289133702, 
`61.05956%` = 0.0691321448427734, `61.16909%` = 0.0693408279631689, 
`61.27803%` = 0.0695444736168459, `61.38639%` = 0.0697389351743729, 
`61.49418%` = 0.0699387576864965, `61.60141%` = 0.0701372591955387, 
`61.70808%` = 0.0703331812731926, `61.81419%` = 0.0705329163310803, 
`61.91977%` = 0.0707289536750847, `62.02481%` = 0.070931952846166, 
`62.12932%` = 0.0711267847155403, `62.23330%` = 0.0713262169545671, 
`62.33676%` = 0.0715265037881126, `62.43971%` = 0.0717189005657486, 
`62.54216%` = 0.0719159539548271, `62.64410%` = 0.0721117922875427, 
`62.74555%` = 0.0723170302587687, `62.84651%` = 0.0725186194272174, 
`62.94698%` = 0.0727189548073546, `63.04698%` = 0.0729166949782339, 
`63.14650%` = 0.0731170113357718, `63.24555%` = 0.0733115740183604, 
`63.34414%` = 0.0734958908575973, `63.44228%` = 0.0736727186381589, 
`63.53995%` = 0.0738509552834619, `63.63719%` = 0.0740286980620783, 
`63.73397%` = 0.0742061020511814, `63.83032%` = 0.0743837470442603, 
`63.92623%` = 0.0745687314638921, `64.02172%` = 0.0747458627976695, 
`64.11678%` = 0.0749235663670425, `64.21141%` = 0.075103356478432, 
`64.30563%` = 0.075285958121293, `64.39944%` = 0.0754644380554221, 
`64.49284%` = 0.0756467151068413, `64.58584%` = 0.0758336703945589, 
`64.67844%` = 0.0760155293354829, `64.77064%` = 0.0761932026049066, 
`64.86245%` = 0.0763760108235208, `64.95387%` = 0.0765586369036089, 
`65.04490%` = 0.0767390322543144, `65.13556%` = 0.0769261120506032, 
`65.22583%` = 0.0771077534945734, `65.31574%` = 0.0772916056190715, 
`65.40527%` = 0.077473412429999, `65.49444%` = 0.0776575509002731, 
`65.58325%` = 0.0778411324076351, `65.67170%` = 0.0780226565272726, 
`65.75979%` = 0.0782073321344668, `65.84753%` = 0.0783982492976383, 
`65.93492%` = 0.0785830743183482, `66.02196%` = 0.0787665140096064, 
`66.10866%` = 0.078956249846251, `66.19502%` = 0.0791435496470956, 
`66.28104%` = 0.0793300731904768, `66.36673%` = 0.0795141564090672, 
`66.45209%` = 0.0796978986513279, `66.53712%` = 0.0798854246087601, 
`66.62183%` = 0.0800708062383556, `66.70621%` = 0.0802592249498143, 
`66.79028%` = 0.0804443213117727, `66.87403%` = 0.0806311418984623, 
`66.95747%` = 0.0808113515961087, `67.04059%` = 0.0809994796578293, 
`67.12341%` = 0.0811873213389304, `67.20592%` = 0.0813738374779502, 
`67.28813%` = 0.0815682154533472, `67.37004%` = 0.0817608733889639, 
`67.45165%` = 0.0819540476528563, `67.53297%` = 0.0821454137126662, 
`67.61399%` = 0.0823346620464829, `67.69472%` = 0.0825227604556681, 
`67.77517%` = 0.0827083988992505, `67.85533%` = 0.082899678183812, 
`67.93521%` = 0.0830900854147874, `68.01480%` = 0.0832875877414332, 
`68.09412%` = 0.0834846109716151, `68.17316%` = 0.0836784884317015, 
`68.25193%` = 0.0838747452866375, `68.33043%` = 0.0840691777491132, 
`68.40865%` = 0.0842677693467209, `68.48661%` = 0.0844631784667908, 
`68.56430%` = 0.0846603951351283, `68.64173%` = 0.0848569924031682, 
`68.71890%` = 0.0850434628332878, `68.79581%` = 0.0852328670959557, 
`68.87247%` = 0.0854265163460073, `68.94886%` = 0.0856268523909063, 
`69.02501%` = 0.0858286261381165, `69.10090%` = 0.0860247944062558, 
`69.17655%` = 0.0862174106355976, `69.25194%` = 0.0864175362365706, 
`69.32709%` = 0.0866190715825899, `69.40200%` = 0.0868133856653207, 
`69.47667%` = 0.087011974438609, `69.55109%` = 0.0872082045170828, 
`69.62528%` = 0.0874080374814994, `69.69923%` = 0.0876068483774184, 
`69.77295%` = 0.0878089176127185, `69.84643%` = 0.0880079741031418, 
`69.91969%` = 0.0882086195809405, `69.99271%` = 0.0884112440225917, 
`70.06551%` = 0.0886111833179638, `70.13807%` = 0.0888025303689752, 
`70.21042%` = 0.0890076263024289, `70.28254%` = 0.0892088635026204, 
`70.35444%` = 0.0894092985786906, `70.42612%` = 0.0896188553584539, 
`70.49758%` = 0.089826072840636, `70.56883%` = 0.0900310023543885, 
`70.63986%` = 0.090233554799297, `70.71068%` = 0.0904397043897049, 
`70.78128%` = 0.0906469815861642, `70.85168%` = 0.0908478913700426, 
`70.92186%` = 0.0910471047726254, `70.99184%` = 0.0912536975531665, 
`71.06161%` = 0.0914604856192972, `71.13118%` = 0.0916736820501638, 
`71.20054%` = 0.0918858706366166, `71.26970%` = 0.0920918189066282, 
`71.33866%` = 0.0923045377647486, `71.40742%` = 0.0925153440120445, 
`71.47598%` = 0.0927302458462221, `71.54435%` = 0.0929461482409037, 
`71.61252%` = 0.0931546406774698, `71.68049%` = 0.093371344011728, 
`71.74828%` = 0.0935854212445146, `71.81587%` = 0.0938014450895369, 
`71.88327%` = 0.0940109964461411, `71.95048%` = 0.0942199455492228, 
`72.01750%` = 0.0944350915165425, `72.08434%` = 0.0946463438702159, 
`72.15099%` = 0.0948680842791948, `72.21746%` = 0.0950788391636591, 
`72.28375%` = 0.0952878809211161, `72.34985%` = 0.0955016105156787, 
`72.41577%` = 0.095716558094265, `72.48152%` = 0.0959305783583909, 
`72.54708%` = 0.0961444813971637, `72.61247%` = 0.0963576386596398, 
`72.67768%` = 0.0965837932782562, `72.74272%` = 0.0967998599299197, 
`72.80758%` = 0.0970234011032935, `72.87227%` = 0.0972458458746939, 
`72.93678%` = 0.0974748439831349, `73.00113%` = 0.097697251149011, 
`73.06531%` = 0.0979219429981517, `73.12932%` = 0.0981431632099999, 
`73.19316%` = 0.098365280066464, `73.25683%` = 0.0985979064655919, 
`73.32034%` = 0.0988228699988282, `73.38368%` = 0.0990529053488941, 
`73.44686%` = 0.0992754038445668, `73.50988%` = 0.099505470628594, 
`73.57274%` = 0.0997351667134894, `73.63543%` = 0.0999644610659522, 
`73.69797%` = 0.100198442118356, `73.76034%` = 0.100428567860369, 
`73.82256%` = 0.100654175200329, `73.88462%` = 0.10088734142312, 
`73.94653%` = 0.101117815562791, `74.00828%` = 0.10134276435017, 
`74.06988%` = 0.101574996262696, `74.13132%` = 0.101805025839264, 
`74.19261%` = 0.10203023632453, `74.25375%` = 0.102260599650299, 
`74.31474%` = 0.102489532751342, `74.37558%` = 0.10272322543521, 
`74.43627%` = 0.102965076074175, `74.49681%` = 0.103192308590595, 
`74.55721%` = 0.103419505288815, `74.61745%` = 0.103656023120036, 
`74.67756%` = 0.103884992374805, `74.73751%` = 0.104115284093285, 
`74.79733%` = 0.104352128968217, `74.85700%` = 0.104589145571932, 
`74.91653%` = 0.104827407875331, `74.97591%` = 0.105068154591578, 
`75.03516%` = 0.105311395395037, `75.09427%` = 0.105552322909455, 
`75.15323%` = 0.105795660420853, `75.21206%` = 0.106032330881653, 
`75.27075%` = 0.106270367396905, `75.32931%` = 0.106513001613197, 
`75.38772%` = 0.106756609525347, `75.44601%` = 0.107006658891219, 
`75.50415%` = 0.107247362410781, `75.56217%` = 0.107485642534931, 
`75.62005%` = 0.107731299093876, `75.67779%` = 0.107976495627563, 
`75.73541%` = 0.10823261787551, `75.79289%` = 0.108469573340707, 
`75.85025%` = 0.108709447116699, `75.90747%` = 0.108961915921349, 
`75.96457%` = 0.109213545129873, `76.02153%` = 0.109473468905795, 
`76.07837%` = 0.10972078173626, `76.13508%` = 0.109968002006779, 
`76.19167%` = 0.110213564455421, `76.24813%` = 0.110470297981926, 
`76.30446%` = 0.11071237451569, `76.36067%` = 0.11095989074496, 
`76.41676%` = 0.111214542249811, `76.47272%` = 0.11147330231087, 
`76.52856%` = 0.111720579741197, `76.58428%` = 0.111977771940883, 
`76.63987%` = 0.112231202509669, `76.69535%` = 0.112484993377699, 
`76.75070%` = 0.112742592209407, `76.80594%` = 0.112995881739169, 
`76.86106%` = 0.113248405123566, `76.91606%` = 0.113517029702414, 
`76.97094%` = 0.113772309867777, `77.02570%` = 0.114038562790645, 
`77.08035%` = 0.114306638843393, `77.13488%` = 0.114576846338688, 
`77.18930%` = 0.114844126328803, `77.24360%` = 0.115102859566969, 
`77.29779%` = 0.115369033483353, `77.35186%` = 0.115639074666456, 
`77.40582%` = 0.115907067963177, `77.45967%` = 0.116176433991133, 
`77.51340%` = 0.116433044051519, `77.56703%` = 0.116705248114672, 
`77.62054%` = 0.116971946899555, `77.67394%` = 0.117245238481512, 
`77.72723%` = 0.117506967019386, `77.78042%` = 0.117773232066937, 
`77.83349%` = 0.118046958752087, `77.88646%` = 0.118331630614203, 
`77.93932%` = 0.118602423404598, `77.99207%` = 0.118878333478459, 
`78.04471%` = 0.119155813846319, `78.09725%` = 0.119431517260668, 
`78.14968%` = 0.11970725751198, `78.20201%` = 0.119984884991888, 
`78.25423%` = 0.120270900609663, `78.30635%` = 0.120552959076485, 
`78.35836%` = 0.120827975353224, `78.41027%` = 0.121102103066764, 
`78.46208%` = 0.121380118007183, `78.51378%` = 0.121671073433663, 
`78.56539%` = 0.121949387450026, `78.61689%` = 0.122232486697078, 
`78.66829%` = 0.122518169855615, `78.71959%` = 0.122798252567707, 
`78.77079%` = 0.123087090047528, `78.82189%` = 0.123373866977257, 
`78.87289%` = 0.123661434792881, `78.92379%` = 0.123903109120546, 
`78.97459%` = 0.12412467870714, `79.02530%` = 0.124357237994471, 
`79.07591%` = 0.124579666016163, `79.12642%` = 0.12480495167917, 
`79.17684%` = 0.125029360695348, `79.22715%` = 0.125244428038882, 
`79.27738%` = 0.125476706157598, `79.32751%` = 0.125708421654269, 
`79.37754%` = 0.125932745860579, `79.42748%` = 0.126154826235263, 
`79.47732%` = 0.126391703799123, `79.52707%` = 0.126617898369362, 
`79.57673%` = 0.126851689313276, `79.62630%` = 0.127086923990516, 
`79.67577%` = 0.127319596312041, `79.72515%` = 0.127563380785086, 
`79.77444%` = 0.12779567226374, `79.82364%` = 0.128023050856048, 
`79.87274%` = 0.128260471976589, `79.92176%` = 0.128492547181179, 
`79.97069%` = 0.128727861773201, `80.01952%` = 0.128962543848189, 
`80.06827%` = 0.12920327139175, `80.11693%` = 0.129436040444842, 
`80.16550%` = 0.129681835651697, `80.21398%` = 0.129916950916816, 
`80.26238%` = 0.130168193572156, `80.31069%` = 0.130415837406033, 
`80.35891%` = 0.130657926153104, `80.40704%` = 0.130907158910089, 
`80.45509%` = 0.131153994842106, `80.50305%` = 0.131410996437821, 
`80.55092%` = 0.131668502797681, `80.59871%` = 0.131910098866876, 
`80.64642%` = 0.132150267385492, `80.69404%` = 0.132396094859351, 
`80.74158%` = 0.132640165604332, `80.78903%` = 0.132892898909085, 
`80.83640%` = 0.133147242469074, `80.88369%` = 0.133385611813742, 
`80.93089%` = 0.133643736298823, `80.97801%` = 0.133886764624833, 
`81.02505%` = 0.134137587320682, `81.07201%` = 0.134399231698698, 
`81.11889%` = 0.134659437481373, `81.16568%` = 0.134925496223438, 
`81.21239%` = 0.135180533781653, `81.25903%` = 0.135430975294764, 
`81.30558%` = 0.135698038047048, `81.35205%` = 0.135958745252863, 
`81.39845%` = 0.136227462734216, `81.44476%` = 0.136499976829017, 
`81.49100%` = 0.136761241326453, `81.53716%` = 0.13702980956245, 
`81.58324%` = 0.137289344354962, `81.62924%` = 0.137564730641266, 
`81.67516%` = 0.137837204837988, `81.72101%` = 0.138107673889044, 
`81.76678%` = 0.138382124940253, `81.81247%` = 0.1386454425857, 
`81.85809%` = 0.13891487310428, `81.90363%` = 0.139185735822844, 
`81.94909%` = 0.139466776634831, `81.99448%` = 0.139759801642926, 
`82.03979%` = 0.14003890732031, `82.08503%` = 0.140311100540426, 
`82.13019%` = 0.140601523267313, `82.17528%` = 0.140875508320648, 
`82.22030%` = 0.14114795351647, `82.26524%` = 0.141420160674571, 
`82.31011%` = 0.141708147893809, `82.35490%` = 0.141995556115921, 
`82.39962%` = 0.142287280026985, `82.44427%` = 0.142581998489389, 
`82.48885%` = 0.142866674580152, `82.53335%` = 0.143164656864989, 
`82.57779%` = 0.14345018845424, `82.62215%` = 0.143748373774877, 
`82.66644%` = 0.144037085677611, `82.71066%` = 0.144337833292903, 
`82.75480%` = 0.144633588967394, `82.79888%` = 0.144936791168582, 
`82.84289%` = 0.145234035217991, `82.88682%` = 0.145519796452712, 
`82.93069%` = 0.145818552632791, `82.97449%` = 0.14611327984242, 
`83.01822%` = 0.14641262486649, `83.06188%` = 0.146717392231437, 
`83.10547%` = 0.147017848580232, `83.14899%` = 0.147316656671949, 
`83.19244%` = 0.147622808584424, `83.23583%` = 0.147927016838227, 
`83.27915%` = 0.148258144536365, `83.32240%` = 0.14854765524535, 
`83.36558%` = 0.148852599658493, `83.40870%` = 0.149172873329294, 
`83.45175%` = 0.149498334811187, `83.49473%` = 0.149823489342147, 
`83.53765%` = 0.150123634350487, `83.58050%` = 0.150464429405981, 
`83.62328%` = 0.15077772087089, `83.66600%` = 0.151089333381308, 
`83.70866%` = 0.151406843489417, `83.75125%` = 0.151728466240956, 
`83.79377%` = 0.152041892138876, `83.83623%` = 0.152355388820768, 
`83.87862%` = 0.152673026642231, `83.92096%` = 0.153007880669054, 
`83.96322%` = 0.153332982346776, `84.00543%` = 0.153670572369325, 
`84.04757%` = 0.153993283182916, `84.08964%` = 0.154328339416693, 
`84.13165%` = 0.154653863692494, `84.17361%` = 0.154980363837882, 
`84.21549%` = 0.155320872126514, `84.25732%` = 0.155649851171557, 
`84.29908%` = 0.155990819053549, `84.34078%` = 0.156334051937433, 
`84.38242%` = 0.156673858825759, `84.42400%` = 0.15703705495709, 
`84.46552%` = 0.157387203340697, `84.50697%` = 0.157750669538192, 
`84.54837%` = 0.158108795273367, `84.58970%` = 0.158451087382244, 
`84.63097%` = 0.158791326261233, `84.67219%` = 0.159165508709808, 
`84.71334%` = 0.159520336847629, `84.75443%` = 0.159882830097886, 
`84.79547%` = 0.160234124676642, `84.83644%` = 0.160596071515119, 
`84.87736%` = 0.160956981598086, `84.91821%` = 0.161314573301872, 
`84.95901%` = 0.161682877037624, `84.99975%` = 0.162048961055369, 
`85.04043%` = 0.162388904907323, `85.08105%` = 0.162692906601318, 
`85.12161%` = 0.163024396787135, `85.16211%` = 0.163347652127392, 
`85.20256%` = 0.163656361197547, `85.24295%` = 0.163967783577674, 
`85.28328%` = 0.164297225115916, `85.32356%` = 0.164631632622925, 
`85.36378%` = 0.164961013816081, `85.40394%` = 0.165274638685265, 
`85.44405%` = 0.165594874445624, `85.48409%` = 0.165913846668844, 
`85.52409%` = 0.166236170952496, `85.56402%` = 0.166563691846442, 
`85.60390%` = 0.16687509566715, `85.64373%` = 0.167209953162319, 
`85.68350%` = 0.167536825861506, `85.72321%` = 0.167863476534142, 
`85.76287%` = 0.168192338263491, `85.80248%` = 0.168545517025195, 
`85.84203%` = 0.168891395131579, `85.88152%` = 0.169226132242145, 
`85.92096%` = 0.169582108267441, `85.96035%` = 0.169923423250688, 
`85.99968%` = 0.170256596171044, `86.03896%` = 0.170584272865956, 
`86.07818%` = 0.170919834599283, `86.11735%` = 0.171259949436654, 
`86.15647%` = 0.171610222173413, `86.19553%` = 0.171955010439419, 
`86.23455%` = 0.172307458582753, `86.27350%` = 0.172655053394191, 
`86.31241%` = 0.173015360556141, `86.35126%` = 0.17339314378852, 
`86.39006%` = 0.173745863675786, `86.42881%` = 0.174112148320689, 
`86.46751%` = 0.174461963805555, `86.50615%` = 0.17482884481144, 
`86.54475%` = 0.175204771754037, `86.58329%` = 0.175566445442427, 
`86.62178%` = 0.175949506206314, `86.66022%` = 0.176322397786776, 
`86.69861%` = 0.176689083618224, `86.73694%` = 0.177075531604105, 
`86.77523%` = 0.177460682669916, `86.81346%` = 0.177840496075756, 
`86.85165%` = 0.178226275883395, `86.88978%` = 0.178612476712369, 
`86.92787%` = 0.179001527740509, `86.96590%` = 0.179402728205587, 
`87.00389%` = 0.179792111940468, `87.04182%` = 0.18018476610696, 
`87.07971%` = 0.180572317602668, `87.11754%` = 0.180953379178917, 
`87.15533%` = 0.18134152595072, `87.19307%` = 0.18174914784258, 
`87.23076%` = 0.182140413615062, `87.26840%` = 0.182538338786056, 
`87.30599%` = 0.182956645624309, `87.34353%` = 0.183340318962546, 
`87.38103%` = 0.183752703890148, `87.41847%` = 0.184165245935171, 
`87.45587%` = 0.184586016923358, `87.49322%` = 0.184989455894611, 
`87.53052%` = 0.185402279333713, `87.56778%` = 0.185821691777351, 
`87.60499%` = 0.186243738475474, `87.64215%` = 0.186658699342797, 
`87.67926%` = 0.1870816575022, `87.71632%` = 0.187491680764506, 
`87.75334%` = 0.187924467025652, `87.79032%` = 0.188334444318933, 
`87.82724%` = 0.188771458781211, `87.86412%` = 0.189192207968485, 
`87.90095%` = 0.189629522431961, `87.93774%` = 0.190064806689627, 
`87.97448%` = 0.190503220534458, `88.01117%` = 0.19094569926001, 
`88.04782%` = 0.191365361758742, `88.08442%` = 0.191803544889668, 
`88.12098%` = 0.192242052925477, `88.15749%` = 0.192687260449699, 
`88.19396%` = 0.193134323163251, `88.23038%` = 0.193577979319564, 
`88.26676%` = 0.194036775598642, `88.30309%` = 0.19449344132414, 
`88.33938%` = 0.194952304591291, `88.37562%` = 0.195395949212915, 
`88.41181%` = 0.195827627595251, `88.44797%` = 0.196273379733415, 
`88.48408%` = 0.196728202256041, `88.52014%` = 0.197202565249725, 
`88.55616%` = 0.197670329758209, `88.59214%` = 0.198107129719009, 
`88.62807%` = 0.198586126393232, `88.66396%` = 0.199042220973574, 
`88.69980%` = 0.199507578574687, `88.73561%` = 0.199984361005462, 
`88.77137%` = 0.200468554383675, `88.80708%` = 0.200948297454827, 
`88.84275%` = 0.201422871070509, `88.87838%` = 0.201907630912677, 
`88.91397%` = 0.202390929352802, `88.94951%` = 0.202850890810185, 
`88.98502%` = 0.203347755554551, `89.02048%` = 0.203837743723086, 
`89.05589%` = 0.204339424505729, `89.09127%` = 0.204858203965867, 
`89.12660%` = 0.205367647012023, `89.16189%` = 0.205868465296258, 
`89.19714%` = 0.206379994928901, `89.23235%` = 0.206870213299138, 
`89.26751%` = 0.207374462023631, `89.30264%` = 0.207888569046269, 
`89.33772%` = 0.208389786865313, `89.37276%` = 0.20891935245986, 
`89.40776%` = 0.209420645318046, `89.44272%` = 0.209921348132422, 
`89.47764%` = 0.210448013868222, `89.51251%` = 0.210980683560154, 
`89.54735%` = 0.211501147818354, `89.58215%` = 0.212029170590766, 
`89.61690%` = 0.212551699921981, `89.65162%` = 0.213080965253962, 
`89.68629%` = 0.213610686317665, `89.72093%` = 0.214156496035328, 
`89.75552%` = 0.214710370652397, `89.79008%` = 0.215248079461002, 
`89.82459%` = 0.215815059167068, `89.85907%` = 0.216345623429631, 
`89.89350%` = 0.216898303572146, `89.92790%` = 0.217470957754369, 
`89.96225%` = 0.218014357529252, `89.99657%` = 0.218586890735617, 
`90.03085%` = 0.219130600075945, `90.06509%` = 0.219696064848422, 
`90.09929%` = 0.220247833445384, `90.13345%` = 0.220801360621358, 
`90.16757%` = 0.221379648197415, `90.20165%` = 0.22193965828637, 
`90.23570%` = 0.222499780139662, `90.26970%` = 0.223089980475367, 
`90.30367%` = 0.223712542983012, `90.33760%` = 0.224317946843234, 
`90.37149%` = 0.224930157859058, `90.40535%` = 0.225542211692696, 
`90.43916%` = 0.226128172104941, `90.47294%` = 0.226709686888587, 
`90.50668%` = 0.227291429733402, `90.54038%` = 0.227886440163475, 
`90.57405%` = 0.228493382371574, `90.60767%` = 0.229070362275054, 
`90.64126%` = 0.229675359957247, `90.67481%` = 0.230276920216908, 
`90.70833%` = 0.230868135560771, `90.74181%` = 0.23147793766506, 
`90.77525%` = 0.232116085811753, `90.80865%` = 0.232725510532987, 
`90.84202%` = 0.233353545756603, `90.87535%` = 0.233991790260371, 
`90.90864%` = 0.234608934903309, `90.94190%` = 0.235268920001485, 
`90.97512%` = 0.235912530394605, `91.00831%` = 0.236526029581745, 
`91.04145%` = 0.237142221359181, `91.07457%` = 0.23778836363894, 
`91.10764%` = 0.23843420539464, `91.14068%` = 0.239078903964541, 
`91.17369%` = 0.239704040660192, `91.20665%` = 0.240367893151523, 
`91.23959%` = 0.241041228719055, `91.27248%` = 0.241733138036902, 
`91.30534%` = 0.242426360547753, `91.33817%` = 0.243118710427393, 
`91.37096%` = 0.243791779402542, `91.40372%` = 0.24444046155087, 
`91.43644%` = 0.245098250379371, `91.46912%` = 0.24577516555134, 
`91.50177%` = 0.246502056366437, `91.53439%` = 0.247147095880002, 
