     xj
xi         1      2      3      4      5      6      7      8      9     10     11     12     13     14     15     16     17     18     19     20     21     22     23     24     25     26     27     28     29     30     31     32     33     34     35     36     37     38     39     40     41     42     43     44     45     46     47     48     49     50     51     52     53     54     55     56     57     58     59     60     61     62     63     64     65     66     67     68     69     70     71     72     73     74     75     76     77     78     79     80     81     82     83     84     85     86     87     88     89     90     91     92     93     94     95     96     97     98     99    100
20, 23, 11, 18, 19, 27, 24, 33, 39, 30, 32, 17, 17, 29, 49, 43, 
60, 24, 26, 27, 70, 123, 38, 40, 28, 22, 25, 187, 40, 30, 23, 
94, 47, 16, 8, 15, 28, 72, 6, 7, 6, 9, 10, 7, 11, 6, 32, 11, 
6, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 9, 6, 6, 12, 0, 8, 11, 7, 10, 10, 
13, 11, 10, 11, 11, 18, 13, 19, 24, 18, 17, 14, 16, 20, 25, 34, 
25, 31, 32, 25, 30, 18, 20, 14, 37, 45, 40, 41, 21, 18, 14, 58, 
113, 34, 27, 22, 32, 23, 179, 30, 32, 30, 107, 44, 19, 12, 15, 
27, 77, 0, 7, 6, 14, 9, 11, 9, 6, 28, 12, 8, 6, 6, 0, 0, 6, 0, 
0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 
6, 6, 6, 7, 6, 6, 6, 8, 10, 6, 6, 6, 11, 8, 12, 15, 13, 12, 16, 
17, 21, 28, 19, 24, 20, 11, 15, 25, 25, 27, 26, 18, 20, 36, 31, 
18, 27, 29, 40, 46, 47, 20, 19, 12, 72, 105, 31, 34, 26, 27, 
28, 185, 51, 35, 23, 77, 62, 17, 7, 17, 31, 67, 8, 8, 8, 22, 
13, 11, 8, 0, 19, 12, 13, 0, 6, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 39, 32, 26, 37, 34, 
29, 30, 45, 39, 52, 56, 46, 52, 78, 66, 83, 83, 83, 87, 113, 
103, 92, 140, 131, 124, 107, 103, 95, 176, 142, 199, 215, 176, 
176, 198, 158, 109, 107, 198, 287, 274, 326, 95, 104, 97, 329, 
665, 175, 154, 145, 129, 138, 1167, 275, 258, 210, 679, 362, 
110, 113, 126, 204, 617, 61, 64, 46, 93, 76, 41, 52, 52, 260, 
111, 76, 58, 20, 6, 9, 10, 6, 8, 41, 6, 20, 0, 6, 0, 0, 6, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 7, 8, 6, 7, 9, 14, 6, 12, 
14, 9, 13, 17, 11, 14, 16, 15, 21, 20, 18, 23, 24, 22, 32, 24, 
26, 31, 35, 29, 43, 39, 37, 37, 39, 37, 28, 26, 55, 66, 53, 54, 
19, 29, 24, 70, 118, 34, 34, 31, 33, 33, 208, 52, 56, 30, 128, 
77, 31, 28, 22, 52, 163, 7, 19, 24, 40, 18, 17, 11, 19, 82, 30, 
19, 21, 7, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 6, 0, 8, 7, 6, 6, 8, 6, 8, 11, 
10, 8, 14, 16, 22, 14, 19, 21, 14, 18, 21, 23, 15, 21, 19, 29, 
26, 35, 49, 32, 38, 38, 27, 22, 16, 34, 59, 47, 49, 9, 20, 17, 
65, 116, 19, 23, 25, 18, 26, 197, 49, 52, 42, 147, 78, 24, 25, 
34, 56, 144, 23, 14, 20, 37, 20, 18, 6, 10, 61, 21, 14, 15, 13, 
0, 0, 0, 0, 0, 19, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 6, 6, 6, 6, 7, 7, 6, 8, 9, 13, 6, 6, 6, 6, 12, 7, 8, 
6, 7, 21, 13, 7, 20, 13, 18, 22, 20, 18, 15, 27, 26, 27, 36, 
34, 22, 43, 11, 12, 17, 45, 50, 37, 45, 17, 19, 13, 50, 84, 26, 
17, 27, 23, 19, 157, 40, 31, 29, 108, 76, 21, 21, 14, 43, 132, 
9, 10, 10, 25, 23, 16, 6, 10, 68, 24, 22, 13, 8, 0, 0, 6, 0, 
0, 10, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 
16, 19, 19, 21, 17, 18, 11, 11, 11, 25, 35, 26, 29, 35, 40, 34, 
32, 37, 38, 34, 48, 47, 47, 51, 51, 47, 52, 60, 63, 72, 86, 96, 
101, 62, 99, 78, 53, 72, 130, 146, 146, 134, 62, 66, 60, 173, 
305, 63, 62, 54, 65, 56, 480, 123, 108, 96, 395, 235, 58, 66, 
62, 129, 440, 40, 40, 57, 86, 81, 36, 46, 33, 260, 95, 87, 56, 
29, 6, 8, 12, 8, 8, 45, 11, 23, 0, 6, 0, 0, 8, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 13, 12, 6, 9, 11, 8, 10, 6, 11, 6, 15, 11, 18, 
9, 13, 19, 24, 18, 14, 19, 21, 25, 17, 17, 44, 29, 18, 26, 34, 
41, 46, 52, 61, 45, 52, 46, 43, 32, 32, 52, 77, 82, 92, 33, 29, 
23, 84, 158, 38, 38, 36, 35, 37, 234, 67, 60, 66, 186, 111, 38, 
45, 37, 68, 266, 40, 28, 31, 70, 39, 33, 23, 20, 175, 67, 52, 
33, 26, 11, 11, 6, 6, 6, 36, 6, 11, 0, 0, 0, 0, 6, 0, 0, 0, 6, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 6, 6, 6, 6, 6, 7, 9, 
6, 0, 6, 0, 6, 6, 6, 6, 6, 10, 7, 11, 8, 9, 17, 16, 18, 18, 20, 
14, 11, 19, 6, 9, 16, 18, 26, 36, 14, 16, 11, 29, 57, 14, 6, 
6, 8, 7, 86, 21, 11, 12, 69, 38, 10, 13, 18, 17, 98, 10, 6, 15, 
20, 8, 8, 11, 9, 56, 21, 18, 18, 8, 0, 6, 0, 0, 0, 13, 6, 7, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 6, 
6, 0, 0, 0, 0, 0, 6, 6, 6, 6, 0, 7, 7, 8, 11, 9, 6, 8, 6, 9, 
13, 10, 6, 11, 10, 18, 9, 11, 19, 25, 16, 10, 12, 23, 35, 26, 
17, 14, 6, 8, 28, 41, 10, 6, 16, 12, 6, 74, 16, 12, 13, 66, 37, 
6, 18, 18, 32, 89, 14, 7, 6, 19, 17, 12, 12, 8, 56, 20, 17, 15, 
6, 6, 0, 0, 0, 6, 9, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 6, 11, 0, 
6, 6, 10, 7, 11, 6, 6, 17, 16, 10, 6, 12, 14, 16, 16, 16, 17, 
18, 23, 11, 10, 13, 26, 27, 36, 28, 14, 10, 10, 29, 41, 6, 17, 
10, 8, 9, 77, 25, 23, 13, 51, 42, 21, 14, 7, 25, 97, 8, 12, 11, 
9, 17, 15, 7, 13, 58, 27, 17, 15, 13, 6, 6, 0, 0, 0, 17, 6, 7, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 7, 
7, 6, 0, 7, 7, 6, 6, 7, 8, 8, 17, 0, 14, 19, 14, 9, 6, 15, 22, 
23, 20, 20, 14, 20, 24, 18, 21, 28, 26, 35, 22, 24, 22, 25, 41, 
42, 55, 56, 19, 15, 13, 43, 67, 22, 18, 14, 11, 13, 122, 28, 
26, 26, 117, 59, 25, 20, 20, 35, 157, 14, 22, 19, 33, 30, 15, 
15, 13, 117, 38, 37, 30, 22, 9, 0, 7, 6, 6, 37, 6, 9, 0, 0, 0, 
0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 22, 16, 20, 22, 26, 25, 
17, 22, 23, 32, 23, 20, 32, 31, 25, 41, 30, 27, 32, 25, 46, 32, 
40, 46, 61, 49, 39, 41, 62, 53, 96, 77, 77, 85, 96, 85, 55, 58, 
132, 183, 170, 165, 56, 56, 57, 168, 294, 66, 76, 55, 60, 64, 
456, 108, 121, 88, 278, 192, 56, 81, 84, 140, 547, 58, 63, 60, 
148, 74, 55, 53, 56, 400, 193, 146, 117, 90, 33, 17, 10, 30, 
18, 144, 35, 56, 6, 7, 8, 0, 13, 10, 6, 6, 0, 9, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6, 6, 6, 7, 
6, 6, 0, 6, 6, 6, 0, 6, 6, 6, 7, 6, 6, 6, 6, 10, 0, 0, 6, 15, 
15, 11, 17, 6, 6, 8, 12, 39, 10, 7, 0, 0, 14, 42, 12, 9, 6, 17, 
27, 6, 10, 10, 11, 55, 6, 8, 0, 14, 11, 7, 6, 6, 37, 26, 20, 
17, 8, 6, 0, 6, 0, 0, 9, 6, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 7, 0, 6, 6, 6, 0, 0, 6, 0, 0, 6, 6, 6, 6, 13, 9, 6, 10, 
9, 0, 6, 9, 12, 15, 16, 6, 0, 6, 17, 28, 0, 7, 6, 7, 0, 34, 11, 
8, 10, 32, 27, 10, 8, 9, 7, 58, 6, 7, 0, 17, 9, 0, 6, 6, 39, 
21, 20, 18, 7, 0, 0, 0, 0, 0, 19, 0, 6, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 6, 0, 0, 6, 6, 0, 6, 6, 0, 6, 8, 0, 6, 0, 11, 6, 7, 8, 
10, 6, 9, 9, 6, 7, 10, 16, 18, 13, 12, 7, 11, 17, 35, 6, 6, 10, 
8, 6, 45, 15, 13, 0, 34, 15, 7, 8, 14, 13, 57, 10, 8, 6, 18, 
17, 6, 9, 11, 44, 11, 21, 15, 19, 6, 0, 0, 7, 6, 11, 0, 7, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 6, 7, 0, 7, 6, 
9, 7, 7, 0, 6, 6, 6, 6, 7, 8, 6, 12, 9, 7, 6, 14, 14, 9, 15, 
9, 6, 10, 9, 13, 11, 17, 23, 24, 25, 23, 15, 16, 21, 38, 37, 
42, 9, 9, 11, 26, 64, 18, 16, 18, 19, 16, 119, 26, 25, 26, 70, 
41, 13, 14, 14, 26, 124, 12, 6, 11, 30, 27, 12, 15, 15, 110, 
51, 37, 37, 23, 9, 6, 0, 9, 11, 38, 12, 23, 0, 6, 0, 0, 6, 8, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 0, 0, 6, 6, 6, 0, 6, 0, 6, 0, 
0, 6, 0, 0, 0, 0, 0, 0, 0, 7, 7, 11, 8, 7, 13, 6, 6, 8, 7, 10, 
20, 12, 10, 11, 12, 6, 8, 9, 24, 23, 27, 11, 6, 8, 25, 45, 6, 
12, 12, 7, 6, 82, 22, 12, 14, 50, 29, 13, 15, 11, 12, 80, 6, 
7, 6, 18, 21, 9, 8, 13, 85, 31, 40, 21, 18, 6, 6, 0, 6, 6, 35, 
6, 15, 0, 6, 0, 0, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6, 
0, 0, 0, 0, 0, 0, 7, 9, 11, 6, 0, 7, 6, 0, 8, 7, 16, 14, 6, 8, 
6, 0, 14, 21, 6, 7, 10, 6, 6, 40, 8, 6, 6, 24, 24, 6, 7, 7, 10, 
60, 0, 7, 9, 14, 6, 6, 6, 6, 49, 24, 22, 15, 7, 0, 6, 0, 0, 7, 
12, 6, 6, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 6, 
0, 0, 8, 0, 6, 0, 0, 6, 6, 0, 6, 8, 7, 6, 0, 0, 9, 14, 12, 17, 
0, 6, 9, 16, 19, 6, 10, 8, 11, 0, 42, 7, 8, 14, 28, 17, 8, 9, 
12, 9, 32, 8, 6, 6, 13, 6, 6, 7, 7, 35, 21, 23, 20, 6, 0, 0, 
6, 6, 0, 18, 7, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 0, 6, 
6, 0, 0, 6, 0, 6, 0, 8, 6, 7, 0, 14, 6, 6, 6, 6, 9, 6, 6, 0, 
6, 9, 10, 8, 6, 6, 15, 18, 7, 14, 6, 0, 0, 37, 7, 13, 8, 26, 
22, 7, 6, 0, 15, 51, 10, 8, 0, 12, 6, 7, 6, 7, 44, 22, 26, 13, 
7, 6, 8, 6, 6, 0, 16, 6, 9, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 15, 15, 14, 10, 13, 15, 9, 11, 11, 16, 14, 12, 14, 
10, 19, 12, 19, 7, 13, 20, 19, 23, 21, 22, 15, 30, 27, 23, 20, 
30, 31, 40, 38, 34, 51, 43, 33, 30, 31, 65, 81, 72, 99, 27, 34, 
39, 97, 164, 42, 36, 45, 36, 30, 277, 65, 57, 60, 186, 134, 35, 
44, 50, 81, 316, 46, 44, 43, 84, 75, 40, 28, 38, 323, 152, 144, 
93, 75, 28, 20, 13, 26, 15, 153, 44, 101, 14, 19, 13, 16, 24, 
24, 15, 9, 6, 22, 0, 0, 0, 0, 0, 6, 0, 7, 7, 7, 7, 0, 6, 6, 0, 
6, 7, 6, 6, 6, 6, 7, 6, 10, 6, 9, 6, 9, 6, 9, 6, 7, 6, 10, 16, 
12, 15, 15, 12, 20, 21, 16, 6, 9, 15, 28, 42, 32, 9, 10, 13, 
43, 72, 10, 13, 11, 15, 14, 119, 41, 20, 27, 89, 60, 18, 24, 
19, 38, 126, 16, 23, 25, 46, 24, 14, 28, 21, 150, 61, 67, 53, 
39, 16, 11, 8, 19, 9, 79, 22, 47, 10, 6, 12, 9, 11, 12, 7, 8, 
0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 6, 6, 6, 6, 9, 6, 
6, 6, 10, 6, 10, 0, 6, 8, 7, 6, 0, 7, 7, 10, 6, 8, 9, 12, 11, 
16, 12, 17, 22, 11, 6, 6, 18, 24, 29, 25, 8, 7, 10, 37, 59, 12, 
19, 14, 10, 13, 98, 23, 17, 20, 80, 50, 15, 22, 15, 39, 124, 
16, 14, 22, 44, 25, 35, 12, 16, 145, 76, 65, 58, 44, 14, 14, 
6, 16, 14, 88, 17, 41, 8, 8, 9, 6, 17, 20, 10, 8, 6, 17, 0, 0, 
0, 0, 0, 6, 6, 8, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 
0, 0, 6, 6, 6, 7, 6, 12, 0, 6, 6, 0, 7, 7, 7, 10, 6, 11, 6, 10, 
8, 13, 15, 15, 9, 0, 6, 9, 24, 36, 10, 6, 8, 9, 0, 64, 12, 23, 
13, 77, 41, 15, 13, 26, 30, 102, 15, 12, 16, 32, 20, 12, 12, 
16, 111, 52, 55, 47, 26, 14, 6, 13, 10, 11, 73, 22, 55, 6, 8, 
6, 11, 7, 14, 6, 6, 6, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 10, 6, 0, 0, 0, 
0, 0, 6, 6, 8, 6, 6, 0, 8, 6, 0, 9, 9, 10, 6, 6, 6, 0, 6, 14, 
23, 7, 6, 9, 0, 0, 41, 6, 10, 8, 34, 14, 7, 12, 7, 16, 61, 6, 
7, 9, 27, 8, 12, 0, 12, 78, 29, 37, 26, 18, 6, 0, 7, 6, 0, 52, 
13, 25, 9, 6, 7, 6, 6, 14, 0, 0, 6, 14, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 6, 6, 0, 
0, 0, 6, 8, 0, 0, 0, 0, 0, 14, 6, 0, 8, 8, 6, 6, 0, 6, 6, 22, 
0, 0, 0, 7, 6, 0, 0, 6, 26, 9, 19, 7, 10, 0, 0, 0, 0, 0, 16, 
0, 13, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 0, 0, 0, 
0, 6, 7, 0, 0, 0, 0, 0, 13, 8, 6, 0, 12, 7, 6, 0, 0, 6, 24, 6, 
0, 6, 7, 0, 0, 0, 0, 26, 15, 16, 13, 8, 0, 6, 6, 0, 6, 16, 6, 
11, 6, 0, 0, 0, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0, 0, 
0, 9, 0, 0, 0, 0, 0, 9, 6, 0, 0, 15, 9, 0, 0, 0, 6, 25, 6, 0, 
6, 6, 6, 0, 0, 6, 23, 14, 7, 8, 0, 0, 0, 0, 0, 0, 13, 0, 7, 0, 
0, 0, 6, 8, 6, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 
0, 0, 0, 0, 18, 0, 0, 0, 9, 6, 6, 0, 0, 6, 26, 0, 0, 0, 12, 6, 
0, 0, 0, 30, 13, 11, 10, 9, 0, 0, 0, 0, 0, 15, 7, 9, 0, 0, 0, 
0, 6, 6, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 6, 0, 0, 0, 0, 6, 0, 0, 0, 
0, 0, 8, 7, 6, 0, 8, 6, 0, 0, 6, 6, 27, 6, 0, 0, 6, 6, 0, 0, 
6, 21, 15, 8, 0, 6, 0, 0, 0, 0, 0, 11, 6, 12, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6, 8, 0, 6, 0, 0, 6, 0, 0, 0, 
7, 0, 6, 0, 6, 6, 6, 6, 6, 0, 8, 0, 0, 0, 0, 0, 0, 6, 0, 6, 11, 
10, 0, 9, 7, 6, 7, 9, 10, 17, 18, 10, 8, 6, 6, 14, 37, 8, 6, 
12, 7, 13, 57, 15, 16, 16, 55, 40, 12, 12, 20, 30, 135, 25, 20, 
18, 52, 34, 15, 16, 18, 147, 80, 82, 71, 51, 15, 13, 20, 20, 
21, 102, 21, 86, 12, 17, 15, 9, 27, 38, 12, 11, 15, 46, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 
6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 
0, 0, 0, 6, 6, 0, 0, 0, 7, 6, 0, 0, 6, 0, 18, 0, 6, 9, 16, 15, 
0, 6, 6, 9, 19, 0, 0, 6, 10, 9, 7, 7, 6, 45, 20, 23, 29, 9, 7, 
0, 6, 8, 8, 34, 15, 27, 6, 6, 6, 9, 6, 17, 6, 0, 6, 10, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 0, 6, 6, 0, 0, 
0, 0, 6, 9, 0, 0, 6, 12, 24, 0, 6, 0, 6, 7, 39, 11, 6, 11, 20, 
21, 6, 7, 7, 17, 80, 8, 8, 14, 18, 18, 15, 17, 9, 110, 59, 48, 
60, 47, 21, 15, 9, 10, 15, 92, 26, 72, 9, 15, 12, 7, 25, 35, 
15, 11, 9, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 17, 
6, 10, 7, 10, 0, 0, 0, 0, 0, 18, 6, 15, 6, 0, 0, 0, 6, 0, 0, 
0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 8, 
10, 6, 0, 0, 6, 0, 0, 20, 6, 10, 0, 6, 0, 0, 6, 8, 0, 0, 0, 6, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 
6, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 9, 7, 11, 6, 
0, 0, 0, 0, 16, 8, 13, 0, 0, 0, 0, 6, 6, 0, 6, 0, 6, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 10, 0, 6, 0, 0, 0, 0, 0, 0, 6, 8, 6, 7, 6, 0, 0, 6, 0, 
0, 19, 0, 13, 0, 0, 0, 0, 7, 6, 0, 6, 0, 7, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 8, 9, 0, 6, 0, 6, 
19, 0, 0, 0, 6, 6, 0, 0, 8, 26, 22, 26, 12, 18, 6, 6, 6, 8, 6, 
38, 8, 25, 6, 6, 6, 6, 10, 10, 0, 8, 12, 26, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 11, 0, 0, 6, 10, 6, 6, 0, 0, 0, 
17, 0, 0, 0, 6, 6, 0, 0, 6, 19, 19, 26, 25, 8, 11, 6, 6, 6, 6, 
40, 17, 46, 12, 0, 7, 6, 19, 18, 10, 11, 6, 36, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 
6, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 8, 13, 9, 0, 0, 0, 0, 0, 14, 
9, 17, 0, 0, 6, 0, 8, 11, 6, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 6, 
0, 6, 0, 0, 0, 0, 10, 8, 6, 8, 8, 0, 0, 0, 0, 0, 11, 6, 16, 6, 
0, 6, 0, 6, 10, 6, 6, 6, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 7, 0, 6, 7, 0, 6, 0, 0, 0, 6, 19, 10, 16, 0, 0, 6, 6, 
9, 13, 10, 6, 7, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 
0, 0, 6, 0, 6, 0, 0, 6, 0, 0, 0, 6, 15, 0, 0, 6, 6, 6, 0, 0, 
0, 24, 20, 20, 17, 13, 6, 6, 7, 6, 7, 51, 17, 57, 14, 13, 15, 
11, 49, 45, 24, 33, 30, 333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
